Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,30900,18600,240240.00,144375.00,0.69
7UP,932300,1564400,749019.00,1220235.00,4.27
AAV,3064400,1909400,19325750.00,12011620.00,19.10
ABICO,92500,2000,1258000.00,27040.00,2.71
ACAP,32300,0,855575.00,0,1.02
ADVANC,712400,603508,113641818.00,96300776.00,13.43
AEC,50000,1000,33500.00,660.00,1.57
AF,0,135900,0,81540.00,3.69
AGE,154500,36000,262415.00,61100.00,1.47
AH,17300,3000,268130.00,47100.00,5.36
AIT,23900,4200,644625.00,113375.00,11.75
AJ,190400,11300,2793200.00,165100.00,3.02
AJA,536200,3587000,943541.00,6296149.00,4.53
AJA-W1,9900,0,10593.00,0,3.87
AKR,105000,235600,124950.00,280364.00,11.53
ALT,23500,6300,235300.00,63330.00,0.25
AMA,8000,475800,204250.00,12016740.00,3.18
AMARIN,0,9600,0,68755.00,0.99
AMATA,4707000,2912700,69877420.00,43443820.00,13.30
AMATAV,5500,1300,39325.00,9310.00,1.43
AMC,5500,11500,25180.00,52612.00,0.74
ANAN,2068500,665600,10644475.00,3420395.00,11.78
AOT,183525,285410,76278896.00,118443960.00,15.85
AP,968100,1213430,7038295.00,8838219.75,24.60
APCO,0,24900,0,39345.00,0.66
APCS,14400,96700,125630.00,838600.00,3.15
APURE,795600,296300,2057768.00,764860.00,11.05
AQUA,1503900,1561900,1278415.00,1329708.00,9.66
ARROW,3000,33400,54000.00,599340.00,3.49
AS,7400,9100,19980.00,24870.00,0.52
ASEFA,1828700,4255800,14354685.00,33236945.00,23.52
ASIA,1000,0,72875.00,0,2.54
ASIAN,123800,167600,706410.00,998895.00,0.65
ASK,2400,5900,56160.00,138670.00,2.71
ASP,1678300,727100,6378554.00,2759640.00,9.82
ATP30,92600,132000,210664.00,299624.00,0.79
AU,0,500,0,6150.00,0.01
AUCT,1756300,733400,18706940.00,7667020.00,8.48
B,287700,1320100,23016.00,105608.00,2.88
B52,2700,0,864.00,0,0.05
B52-W2,100,0,8.00,0,0.00
BA,819300,396756,17701150.00,8569514.00,16.40
BAFS,0,200,0,7300.00,0.17
BANPU,4922600,14781721,94034622.00,281372753.10,13.61
BANPU-W3,0,192300,0,2653740.00,13.94
BAT-3K,500,0,62100.00,0,13.14
BAY,3700,69290,144700.00,2692737.50,5.29
BBL,0,703510,0,124407900.00,6.43
BCH,3817300,3975500,52753290.00,54795160.00,16.06
BCP,551205,245100,19020796.25,8459350.00,16.93
BCPG,4807505,6777200,64832078.50,91471790.00,20.92
BDMS,8782600,5312500,191340660.00,115732520.00,17.45
BEAUTY,6973300,12983500,72384070.00,134771760.00,23.19
BEC,542200,306900,9764150.00,5531850.00,18.93
BEM,13018800,11130080,91639110.00,77915540.00,11.10
BGT,60000,1000,138580.00,2320.00,0.12
BH,147209,204400,26505361.00,36762300.00,22.02
BIG,1191400,1468900,6521085.00,8037285.00,9.21
BIGC,1000,1100,208000.00,233200.00,4.95
BIZ,58600,122400,321870.00,661060.00,1.76
BJC,131801,773748,6466498.75,37878640.50,0.84
BJCHI,195400,94800,1001255.00,483475.00,8.71
BLA,295800,98100,14419875.00,4780975.00,20.70
BLAND,7851920,6843700,15361614.00,13404276.00,5.96
BM,308400,0,1233600.00,0,3.18
BPP,323604,126300,7930618.40,3086980.00,3.89
BR,345500,49600,2418810.00,345585.00,1.61
BROOK,300100,198800,280340.00,188860.00,0.85
BRR,337000,240300,5470430.00,3898450.00,3.69
BSBM,0,49100,0,79453.00,0.79
BSM,100000,0,42000.00,0,2.30
BTNC,200,800,3280.00,13040.00,11.11
BTS,2792200,2181600,23369450.00,18294790.00,15.89
BTS-W3,85000,203200,55250.00,132080.00,6.49
BTW,30000,2000,105000.00,7160.00,0.47
BWG,1040000,1170200,2143200.00,2435216.00,6.28
BWG-W4,200000,0,96000.00,0,1.63
CBG,1227800,259200,93099725.00,19617350.00,16.68
CCET,24500,8700,69558.00,24612.00,1.72
CEN,1000,0,1990.00,0,0.10
CENTEL,173100,379900,6436650.00,14102300.00,17.44
CEN-W4,10000,0,3900.00,0,0.35
CFRESH,549100,6600,4331625.00,51810.00,27.35
CGD,50000,57800,54000.00,62648.00,2.54
CGH,10000,13200,15500.00,20458.00,0.78
CGH-W1,100000,0,21000.00,0,37.64
CHEWA,55000,0,85800.00,0,0.24
CHG,3457600,3827100,9887374.00,10943768.00,15.01
CHO,171000,7900,309120.00,14299.00,3.21
CHOW,0,52500,0,306280.00,4.31
CI,7600,37100,15908.00,77854.00,0.54
CIMBT,400000,393000,515000.00,502996.00,18.74
CITY,4800,0,15744.00,0,1.14
