Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
7UP,16900,1100,5584.00,369.00,0.19
AAV,440700,1116800,1870708.00,4735232.00,9.13
ABICO,7,0,30.38,0,0.00
ACAP,75700,35200,309302.00,143572.00,0.80
ACAP-W2,226600,331200,95185.00,134304.00,0.52
ADB,100,0,90.00,0,0.04
ADVANC,1556300,1549520,279812100.00,278462203.50,38.26
AEONTS,212500,98700,38844650.00,18031150.00,54.69
AGE,50000,0,48000.00,0,1.64
AH,168400,304500,3742020.00,6772510.00,20.12
AIT,6000,5500,129600.00,120130.00,0.82
AJ,0,500,0,3975.00,0.12
AJA,19900,16200,4183.00,3402.00,1.30
ALT,0,100,0,328.00,0.07
AMANAH,0,303000,0,511541.00,12.93
AMATA,906200,1017500,19010190.00,21353840.00,11.29
AMATAV,79200,300,391854.00,1452.00,44.92
ANAN,434236,646300,1501176.72,2231664.00,11.67
AOT,2588500,3514434,175035050.00,237633147.25,25.27
AP,644800,715700,4512960.00,4999600.00,16.43
APCO,700,0,2894.00,0,0.72
APCS,0,800,0,3768.00,0.35
APURE-W2,9000,0,1350.00,0,0.47
AQ,100,2185600,2.00,65568.00,18.31
ASAP,16500,16100,52106.00,50554.00,2.17
ASIAN,73200,11900,567535.00,91975.00,2.53
ASK,62000,83400,1389800.00,1901820.00,2.89
ASP,27200,102000,88528.00,330480.00,6.65
ATP30,0,33800,0,51715.00,12.46
ATP30-W1,0,147000,0,83800.00,28.55
AU,3500,9600,28175.00,77640.00,7.66
AUCT,122600,6800,765690.00,42500.00,16.31
AYUD-W1,2000,6400,12000.00,38400.00,0.29
B52,100000,0,37000.00,0,13.86
BA,49800,61100,601600.00,733410.00,19.44
BAFS,1900,8500,65275.00,293150.00,2.12
BANPU,3219489,4654590,52236268.50,75433828.00,34.26
BAY,6000,1700,228000.00,64550.00,7.18
BBL,545802,1134411,112944116.00,234858555.00,29.19
BCH,2458900,2065300,38331300.00,32190340.00,15.26
BCP,281700,657700,9090175.00,21199875.00,30.47
BCPG,494500,588108,7855890.00,9407144.80,8.96
BCT,38700,46100,1702775.00,2028400.00,66.88
BDMS,11869628,7298600,276930928.00,170119560.00,27.23
BEAUTY,7256100,3729900,49231465.00,25342970.00,7.45
BEC,1205855,2353900,8206716.25,15903655.00,5.18
BEM,16761153,8557800,166537575.30,85118805.00,13.12
BFIT,5500,9600,99470.00,173600.00,1.07
BGC,52800,23500,638270.00,289050.00,2.78
BGRIM,682000,530200,19616650.00,15273675.00,18.70
BH,185591,372100,33619671.00,67308450.00,40.08
BIG,171800,114600,216468.00,144396.00,9.24
BJC,3767310,1561500,188945525.00,78355200.00,6.80
BJCHI,500,0,1004.00,0,0.07
BKD-W2,1500000,0,240000.00,0,12.36
BLA,55300,69800,1562800.00,1971575.00,19.24
BLAND,2613100,1748485,4145726.00,2763027.60,19.44
BM,2000,0,5920.00,0,0.53
BOL,0,1000,0,2040.00,13.89
BPP,76300,500500,1693920.00,11112910.00,30.55
BR,35000,9948,140000.00,39641.32,5.75
BROOK,0,2200,0,1122.00,0.22
BTS,22085943,11791231,227647207.20,121242032.40,38.18
BTS-W4,116800,314622,74502.00,198387.86,0.36
B-W4,0,100,0,13.00,0.01
BWG,228100,1948000,254846.00,2170348.00,8.32
CAZ,50100,0,244080.00,0,0.83
CBG,816300,802400,46664800.00,46068200.00,16.49
CCET,382500,36462,704078.00,67190.84,16.28
CEN,26300,0,28141.00,0,23.27
CENTEL,331982,339100,15012266.50,15250800.00,18.59
CHAYO,30000,57800,114600.00,221644.00,21.08
CHG,2578100,4965300,4807142.00,9242257.00,11.97
CHO,212600,217800,257957.00,262874.00,1.22
CHOW,45900,20000,126284.00,55388.00,6.49
CK,134200,194925,3363515.00,4869552.50,5.63
CKP,2587000,1931617,12400478.00,9252363.94,12.63
CMAN,4300,66300,12292.00,185420.00,2.91
CMC,21100,39300,37269.00,69171.00,0.23
CNS,30000,0,60600.00,0,3.48
CNT,28500,22500,55225.00,43425.00,37.23
COL,0,1000,0,23600.00,2.54
COM7,3785300,1386700,70593010.00,25946390.00,26.39
COTTO,0,500,0,1058.00,0.23
CPALL,5941245,4331500,457943651.25,333754950.00,28.06
CPF,15499972,4906100,395053340.00,124935850.00,29.11
CPN,1883362,1653800,138592147.50,121509675.00,16.76
CPT,399500,510000,462420.00,591700.00,2.32
D,0,14200,0,102450.00,6.70
DCC,553900,326100,1140290.00,672176.00,6.80
DCORP,93800,21000,81104.00,18035.00,2.20
DDD,319900,47425,9178875.00,1358875.00,14.38
