Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,1000,3800,8050.00,30970.00,0.39
7UP,419400,5644200,253353.00,3411231.00,29.72
7UP-W2,0,10000,0,3500.00,49.02
AAV,103000,42200,633950.00,261240.00,1.56
ABICO,9100,17100,98310.00,186390.00,4.59
ACAP,6000,12800,126600.00,267620.00,0.48
ADVANC,1439133,1719032,251262466.00,300237024.00,26.11
AEONTS,3800,0,389900.00,0,11.72
AF,10400,0,6240.00,0,0.68
AH,10000,3000,158000.00,47860.00,2.83
AIT,1100,5700,28875.00,149625.00,5.11
AJ,0,78200,0,1120890.00,14.10
AJA,0,114700,0,175747.00,0.26
AJA-W1,5000,0,3750.00,0,1.74
ALT,10000,77800,79500.00,618510.00,1.70
ALUCON,0,500,0,150700.00,6.25
AMA,200,3800,4420.00,84360.00,0.64
AMANAH,56700,205100,124838.00,453948.00,1.21
AMATA,180300,108400,3101210.00,1864280.00,12.55
AMATAV,251100,15700,1832865.00,114930.00,2.89
AMC,1200,100,4872.00,406.00,0.10
ANAN,225100,41100,1108208.00,201446.00,6.71
AOT,4318620,4898100,174519640.00,197571275.00,18.84
AP,7256200,2659800,57242610.00,20973015.00,26.76
APCO,42700,1400,63169.00,2058.00,2.30
APURE,53300,17700,122630.00,41122.00,2.60
AQUA,177000,148800,136291.00,114632.00,6.66
ARROW,1400,400,23520.00,6780.00,0.21
ASAP,95200,95100,392224.00,393714.00,0.53
ASEFA,8700,200,69420.00,1610.00,0.12
ASIAN,2700,0,14240.00,0,0.16
ASIMAR,500,0,1410.00,0,0.27
ASP,170000,156033,595000.00,545996.84,8.92
ATP30,399400,243200,796325.00,485413.00,3.98
AU,11300,3800,118820.00,40440.00,0.06
AUCT,20900,10500,151825.00,76650.00,0.71
B,3634700,634700,254429.00,44429.00,33.26
B52,140000,259900,30800.00,57178.00,1.36
B52-W1,339700,500000,50955.00,75000.00,12.90
B52-W2,500000,0,30000.00,0,18.53
BA,114700,241661,2330270.00,4904806.70,4.52
BAFS,2600,10100,103300.00,398950.00,2.82
BANPU,5568450,4894200,107433096.00,94383506.00,7.83
BANPU-W3,0,3000,0,42600.00,0.16
BAY,2000,0,75000.00,0,1.05
BBL,2284300,2119900,410692550.00,381186450.00,64.57
BCH,197900,79800,2599440.00,1051750.00,9.20
BCP,545300,2659925,17548700.00,85622706.25,32.88
BCPG,38700,44529,518460.00,598501.50,0.41
BDMS,9190700,3254200,185485250.00,65701550.00,24.33
BEAUTY,2549700,2148600,25186310.00,21245620.00,12.48
BEC,2665800,4096600,50678200.00,77840380.00,27.30
BEM,5681200,3043900,41059600.00,22062595.00,16.05
BFIT,6100,800,103420.00,13440.00,0.93
BGT,12300,42900,28644.00,99294.00,0.48
BH,157700,56700,27788400.00,10017100.00,0.41
BIG,1090400,676000,5360008.00,3326752.00,12.90
BIGC,0,400,0,88000.00,4.54
BJC,130800,578400,5646725.00,24945825.00,0.31
BJCHI,10000,19000,46800.00,88900.00,2.07
BKD,0,2200,0,7412.00,0.16
BLA,202600,25700,9772025.00,1240025.00,4.70
BLAND,3430700,13572000,6454518.00,25501852.00,19.36
BPP,721700,109900,17844710.00,2711450.00,23.16
BR,32300,14700,206320.00,93625.00,0.33
BROCK,3200,0,8064.00,0,0.85
BROOK,2640100,500000,2318288.00,440000.00,20.77
BRR,1900,87910,28500.00,1310169.00,3.02
BSBM,4100,400,5904.00,576.00,0.18
BTS,2286600,1239500,19442250.00,10528225.00,11.96
BTS-W3,50000,0,28000.00,0,3.52
