Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,800,300,1870.00,702.00,1.08
2S-W1,200,7800,6.00,160.00,10.96
7UP,30100,26200,12105.00,10485.00,0.53
A,0,48600,0,318170.00,49.90
AAV,366500,1820100,1471824.00,7304462.00,27.02
ABM,1000,0,900.00,0,2.73
ACAP,127600,27900,338516.00,73538.00,4.48
ADB,38800,0,34769.00,0,7.58
ADVANC,2320045,3015600,392971222.55,510074262.05,13.86
AEONTS,70305,152900,12523940.00,27371050.00,13.59
AH,115400,8400,2236150.00,162720.00,8.76
AIT,800,0,15920.00,0,0.89
AJA,623480,1081100,175968.40,312042.00,0.39
AJA-W1,388500,38700,58186.00,6579.00,0.27
AKP,900,1700,1712.00,3217.00,5.64
AMANAH,141000,182735,229528.00,299092.45,2.33
AMARIN,100,0,500.00,0,0.03
AMATA,2516843,662006,55180456.00,14450249.20,11.10
AMATAV,0,56700,0,251748.00,23.98
ANAN,686590,57400,2305994.40,191808.00,4.81
AOT,4294072,4403253,290104481.75,298628480.25,7.38
AP,3169535,2191900,21002646.00,14560940.00,25.96
APCO,0,940,0,3864.16,0.18
APCS,100,0,484.00,0,0.93
APURE,10000,0,12800.00,0,0.45
AQ,4909600,11000000,98192.00,300000.00,26.36
AQUA,0,447800,0,179120.00,22.29
ARROW,27900,100,220085.00,785.00,49.12
ASAP,16700,100,56446.00,338.00,1.18
ASIAN,203100,1000,1586145.00,7800.00,7.46
ASP,97700,119900,307732.00,378874.00,13.41
AU,74800,114000,538195.00,820065.00,8.81
AUCT,19100,4400,96990.00,22440.00,5.00
AYUD,0,2500,0,100600.00,30.47
BA,266000,9373,3159070.00,110589.50,16.16
BAFS,21400,900,702000.00,29475.00,14.63
BANPU,5666400,2665500,92237880.00,43268940.00,24.66
BAT-3K,1800,0,432000.00,0,49.97
BAY,5800,4500,218600.00,169875.00,5.35
BBL,525748,571400,108282086.44,117297856.44,37.54
BCH,3427500,1892600,54446350.00,30481860.00,9.58
BCP,129500,121300,4265025.00,3972750.00,28.19
BCPG,497710,208000,8010530.00,3345090.00,16.09
BCT,6700,0,300175.00,0,46.51
BDMS,19794402,24871844,453940829.30,570159209.60,19.05
BEAUTY,8148630,4351300,54510713.00,29177335.00,8.40
BEC,161700,102100,789888.00,497588.00,4.14
BEM,22416715,7250181,223366332.00,72115595.30,23.77
BFIT,1100,2000,20330.00,36900.00,3.28
BGC,80500,27300,833570.00,283310.00,1.36
BGRIM,828600,354200,23376200.00,10006150.00,27.89
BH,1661866,581500,291334562.00,102139150.00,23.91
BIG,105300,140500,133481.00,176490.00,1.18
BJC,2020300,1596600,97780750.00,77093300.00,37.66
BKD-W2,0,2178800,0,435760.00,31.10
BLA,9900,20100,272225.00,549800.00,11.73
BLAND,5732700,3529571,9010943.00,5546035.42,7.81
BPP,120200,18000,2675030.00,399600.00,8.30
BR,1100,4700,4334.00,18518.00,3.78
BROCK,20000,0,40000.00,0,19.72
BROOK,119000,150000,49980.00,64500.00,5.47
BSM,20800,163000,10408.00,83130.00,7.96
BTS,5348376,1605900,51335312.50,15434320.00,27.46
BTS-W4,430500,152866,167895.00,59617.08,3.24
BWG,680100,61600,716067.00,64935.00,2.96
BWG-W4,1100,505300,12.00,5053.00,11.26
CBG,46800,100500,1563600.00,3363500.00,10.77
CCET,20000,147600,34100.00,251862.00,21.37
CEN,60900,0,56018.00,0,0.97
CENTEL,217900,1346300,8674900.00,53410332.50,28.91
CGD,0,20400,0,28135.00,0.18
CHAYO,137500,2300,514566.00,8556.00,5.60
CHEWA,2700,2000,2943.00,2180.00,0.10
CHG,3544700,2107300,6500799.00,3851725.00,5.81
CHO,65000,47360,86872.00,62512.40,9.84
CIMBT,0,500000,0,380000.00,14.34
CK,160900,82600,4031550.00,2070275.00,10.87
CKP,2174000,1213100,10870591.00,6056839.00,12.52
CKP-W1,30000,0,15900.00,0,0.21
CMC,50200,50000,77306.00,77000.00,0.29
COL,4900,2300,109080.00,50990.00,2.63
COM7,4203900,2548000,54685420.00,33186250.00,18.35
CPALL,12043355,2358200,897824276.50,175719625.00,17.40
CPF,4907300,2256400,125497275.00,57641250.00,17.67
CPN,1665600,1504900,126412450.00,114108550.00,33.51
CPT,30100,20000,21974.00,14800.00,0.11
CSS,500,0,945.00,0,0.06
D,0,300,0,2775.00,0.75
DCC,707700,25400,1471370.00,52420.00,22.35
DCC-W1,540000,0,399400.00,0,8.99
DCORP,84040,87000,76876.80,80590.00,0.31
DDD,164400,118800,2979040.00,2144290.00,5.98
