Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,52800,0,264860.00,0,3.68
2S-W1,86003,83000,66047.31,62800.00,0.63
7UP,110700,174800,65099.00,103751.00,1.21
7UP-W3,95000,0,8050.00,0,0.22
AAV,298800,178300,1838305.00,1096545.00,0.01
ABICO,200,5600,1890.00,53200.00,1.39
ACAP,8500,28400,126260.00,419580.00,0.23
ACAP-W2,83100,83200,662440.00,688355.00,1.62
ACC,0,3900,0,1989.00,0.98
ADB,40100,300,53535.00,405.00,1.25
ADVANC,563200,361900,104948950.00,67421200.00,15.58
AGE,2000,84400,3700.00,156984.00,2.67
AH,91000,89700,3092150.00,3050825.00,7.11
AHC,0,200,0,4520.00,1.08
AIRA-W2,0,500,0,80.00,0.07
AIT,13000,2300,393250.00,69700.00,3.35
AJ,6100,25800,73220.00,310760.00,8.05
AJA,0,76300,0,41202.00,0.46
AJA-W1,1300,0,338.00,0,0.03
AKP,6000,0,12720.00,0,2.39
AKR,5000,0,5300.00,0,0.32
ALT,14600,22300,72738.00,111054.00,1.50
AMANAH,2699600,2307160,4815400.00,4159469.60,2.22
AMARIN,0,100,0,575.00,0.09
AMATA,1022800,1294000,26440100.00,33435500.00,13.45
AMATAV,0,100,0,885.00,0.04
AMC,0,13000,0,37000.00,0.71
ANAN,4754200,415500,28787815.00,2511130.00,13.98
AOT,8018276,6116400,551300165.50,421790225.00,12.75
AP,1031200,945700,9518175.00,8734040.00,6.79
APCS,22300,242100,153760.00,1696765.00,4.86
APEX,62600,0,25040.00,0,2.08
APURE,63000,13900,120330.00,26549.00,11.54
AQ,1108700,0,55435.00,0,1.88
AQUA,21200,1000700,14205.00,670469.00,16.87
ASAP,466500,32350,3626325.00,258800.00,21.48
ASEFA,1600,3600,9600.00,21600.00,4.07
ASIAN,1080900,10250,10557385.00,99615.00,8.30
ASIMAR,4500,0,13320.00,0,0.81
ASK,22100,3305,532760.00,78570.50,2.37
ASN,0,11000,0,45760.00,1.96
ASP,123200,57100,490798.00,227552.00,11.99
ATP30,5500,2500,9327.00,4274.00,0.50
AU,600700,260800,7214410.00,3140390.00,21.80
AUCT,100,900,570.00,5130.00,0.13
B,60900,26000,54810.00,23400.00,1.84
B52,3100,0,2209.00,0,0.09
BA,137700,27100,2369910.00,465970.00,8.01
BAFS,15900,500,747775.00,23625.00,4.63
BANPU,7926800,2934700,149194120.00,55224160.00,9.76
BAY,40000,44900,1600000.00,1791450.00,19.97
BBL,0,656800,0,133931800.00,14.80
BCH,484900,272600,7681380.00,4324160.00,9.92
BCP,912854,821400,37484704.75,33702525.00,18.62
BCPG,2352901,6726900,57068664.40,163944190.00,11.22
BCT,300,2800,15975.00,149750.00,9.75
BDMS,5455603,5632000,115231423.60,118902390.00,17.66
BEAUTY,5097100,5300500,106119110.00,110271900.00,18.37
BEC,648700,714000,8433670.00,9213960.00,6.42
BEM,6501500,3629400,50429765.00,28149395.00,25.46
BFIT,234700,80300,9030775.00,3091850.00,13.70
