Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,1300,1400,4034.00,4346.00,1.21
2S-W1,10000,500,1500.00,70.00,0.93
7UP,600,5800,303.00,2900.00,0.51
AAV,2939600,1337300,13515402.00,6144588.00,8.92
ABICO,0,600,0,3750.00,0.63
ACAP,834000,479300,7184560.00,4168565.00,9.23
ACAP-W2,6200,2000,19616.00,6420.00,0.17
ACC,9000,0,4230.00,0,3.29
ADB,273000,60000,327600.00,72600.00,13.71
ADVANC,1076200,1037330,213159400.00,205208010.00,28.65
AEONTS,113600,37400,19062550.00,6276750.00,9.55
AF,20000,500,16000.00,400.00,20.14
AH,44200,22300,1381250.00,696250.00,10.27
AIRA,0,8800,0,17770.00,0.23
AIT,4300,44000,102030.00,1041180.00,12.06
AJ,0,9200,0,96950.00,0.67
AJA,700,0,266.00,0,0.03
AKP,33200,0,54780.00,0,19.46
AKR,160400,1168100,179544.00,1311882.00,6.24
ALT,0,300,0,1044.00,0.67
AMA,1200,4100,7575.00,25925.00,0.70
AMANAH,209000,271300,419064.00,543776.00,3.30
AMATA,1787600,2596600,35268830.00,51099020.00,9.42
AMC,100000,0,264000.00,0,18.91
ANAN,1856300,4166100,9251301.00,20671081.00,14.32
AOT,5569800,8628517,367436225.00,569101001.25,20.35
AP,1070570,3075300,9646731.00,27791420.00,14.27
AQ,0,104000,0,4160.00,0.27
AQUA,100,80000,51.00,40000.00,0.23
ASAP,121000,11500,760245.00,71995.00,2.64
ASEFA,26600,0,134580.00,0,13.52
ASIA,100,0,670.00,0,0.89
ASIAN,741200,338500,5965835.00,2685750.00,2.55
ASIMAR,7100,0,20614.00,0,1.46
ASK,2600,0,58240.00,0,1.68
ASP,284800,350939,1097912.00,1354193.42,9.31
ATP30,2000,0,3440.00,0,0.08
AU,72800,23000,676180.00,214100.00,2.75
AUCT,262300,25800,1521095.00,149890.00,14.84
AYUD,0,2600,0,100550.00,16.23
AYUD-W1,0,5400,0,15120.00,0.30
B,0,14700,0,11025.00,0.68
BA,209600,260275,2702640.00,3350617.20,3.10
BAFS,16100,13700,549850.00,469325.00,6.85
BANPU,5671806,6420800,118503885.40,134326300.00,18.65
BAT-3K,600,0,124800.00,0,14.29
BAY,60400,121200,2359900.00,4744825.00,21.63
BBL,2647000,2133348,540175700.00,434796896.00,41.41
BCH,1421166,1554500,23574796.00,25803490.00,11.08
BCP,878400,1085400,30738050.00,38064850.00,32.40
BCPG,286805,327700,5100508.50,5820450.00,11.18
BCT,6100,3900,310700.00,205875.00,2.86
BDMS,12607700,7123800,346341850.00,195760400.00,14.26
BEAUTY,8459100,10945054,67439960.00,87182087.10,8.40
BEC,1750900,339659,15521950.00,3016403.55,8.55
BEM,16673400,15010700,137286090.00,123606210.00,11.38
BFIT,3300,23100,93775.00,646975.00,4.83
BGRIM,914000,655339,22498840.00,16123799.20,9.03
BH,801810,381900,145836798.00,69458850.00,26.23
BIG,643400,122300,1366970.00,259430.00,8.81
BJC,1403900,762700,78047300.00,42322850.00,18.45
BJCHI,10800,6010,24006.00,13319.60,2.44
BKD,1000,7200,3260.00,23596.00,2.00
BLA,151500,63900,4891075.00,2047800.00,19.02
BLAND,9184600,10510600,17859651.00,20475947.00,17.65
BM,40400,100,144592.00,352.00,0.74
BOL,367000,0,719320.00,0,43.28
BPP,277100,316324,6642160.00,7574628.80,21.98
BR,43000,385448,242950.00,2183031.40,6.55
BROOK,201600,200000,110880.00,110000.00,32.65
BSBM,600,0,672.00,0,0.13
BTS,7696422,6576800,72351336.80,61790270.00,23.23
BTS-W3,350000,53333,14000.00,2132.99,0.57
BWG,959800,2349170,1010588.00,2466117.80,3.08
BWG-W4,3400,2700,274.00,216.00,0.13
CBG,353900,181400,17445175.00,8919650.00,4.99
CCET,24065,1600,50753.70,3392.00,4.22
CENTEL,764200,427500,32934875.00,18397600.00,13.90
CFRESH,15900,0,71784.00,0,6.13
CGD,424800,232900,615542.00,338234.00,10.73
CHAYO,94000,34000,359760.00,128760.00,1.42
CHEWA,39800,9200,42188.00,9752.00,1.14
CHEWA-W1,0,100,0,9.00,0.00
CHG,3290633,3067000,7460555.24,6947576.00,10.94
CHO,0,13100,0,15789.00,0.40
CIG,500,0,190.00,0,0.10
CIMBT,200,0,178.00,0,0.03
CITY,52400,500,136240.00,1310.00,26.99
CK,402000,561500,10617225.00,14855925.00,20.23
CKP,854400,1101200,3417392.00,4402260.00,10.35
CM,3000,145900,13760.00,676096.00,3.33
CMAN,80100,25700,252308.00,80758.00,3.99
CNS,4800,49400,12192.00,127212.00,33.01
CNT,1000,0,2040.00,0,0.41
COL,5600,25400,156725.00,709100.00,4.31
COLOR,0,60000,0,67200.00,50.00
COM7,595600,480300,10706040.00,8620200.00,6.70
CPALL,4459207,2944800,340995864.00,225029800.00,9.39
CPF,10157600,11447000,272828775.00,307529175.00,19.76
CPL,0,2000,0,6580.00,10.00
CPN,2770400,1677800,211817125.00,128288075.00,46.41
CPR,27100,50100,153800.00,283780.00,0.38
CPT,22400,282800,64104.00,810546.00,6.69
CRANE,10000,10000,28200.00,28400.00,3.52
CRD,100300,0,112336.00,0,19.57
CSC,1700,0,74800.00,0,30.36
CSS,10500,11600,22260.00,24360.00,2.08
CWT,65800,11000,215398.00,36080.00,3.44
CWT-W4,10000,20000,5700.00,11750.00,0.78
D,0,49100,0,511080.00,4.33
DCC,168800,223600,375366.00,496972.00,1.70
DCC-W1,0,421500,0,287434.00,1.43
DCON,30,201,15.30,112.60,0.01
DDD,2300,34100,112125.00,1658725.00,3.19
DELTA,938000,866989,63173250.00,58320985.25,30.40
DEMCO,0,30000,0,121670.00,8.42
DIMET,266300,1298712,282881.00,1366226.58,6.98
DIMET-W2,112,14548949,13.97,2325830.68,3.98
DOD,30300,49100,417140.00,677900.00,0.24
DRT,0,400,0,2300.00,0.18
DTAC,2137400,1880400,89210400.00,78276775.00,25.50
DTC,15100,693820,185990.00,8569762.00,15.35
EA,3377950,2501200,117462387.50,87142675.00,17.74
EASTW,56700,78600,618390.00,867360.00,6.67
ECF,810700,988000,5850000.00,7125680.00,33.95
ECF-W3,5800,0,16124.00,0,2.67
ECL,654500,271400,1266837.00,524948.00,3.80
EE,91500,50400,72017.00,38894.00,1.55
EFORL-W4,47000,0,940.00,0,1.83
EGCO,394525,192800,90201402.00,44093000.00,28.74
EIC,382000,382000,19100.00,19100.00,3.05
EKH,45000,13800,233915.00,71760.00,2.31
EPCO,32446,460100,160539.12,2269314.00,8.07
EPG,550800,606905,4761235.00,5245473.00,14.22
ERW,673300,929400,4863650.00,6702840.00,9.91
ESSO,6133404,3313900,86789556.80,46876770.00,42.82
ESTAR,40000,312500,27200.00,212500.00,2.64
ETE,27600,17600,57760.00,36960.00,4.16
FC,74000,78800,26640.00,27302.00,0.20
FLOYD,20600,43800,48198.00,104108.00,4.87
FORTH,0,200,0,1370.00,0.20
FPI,30000,43400,82200.00,118362.00,18.58
FPT,17000,2253,275400.00,36658.00,15.75
FSMART,20700,170100,181515.00,1491320.00,8.38
FSS,120000,10000,307166.00,25560.00,11.27
FTE,20500,20700,45916.00,46730.00,1.42
GBX,1200,1300,784.00,845.00,0.52
GCAP,8900,8000,42014.00,37102.00,0.49
GEL,266000,266000,90440.00,90440.00,6.85
GFPT,545936,289600,7415059.50,3873330.00,4.19
GGC,113501,1242401,1242710.90,13699801.40,6.07
GJS,628600,562400,201334.00,180362.00,6.55
GL,180100,315000,944910.00,1624080.00,31.49
GLAND,15000,336439,39600.00,881968.66,0.98
GLOBAL,545850,678000,9484455.00,11773420.00,23.15
GLOW,624400,397468,58502400.00,37166057.00,16.87
GOLD,253300,337500,2676280.00,3554010.00,6.70
GPSC,727000,256000,50345525.00,17754300.00,19.56
GRAMMY,1000,0,8000.00,0,5.49
GTB,5000,0,3700.00,0,1.56
GULF,176400,140300,11089550.00,8847475.00,4.13
GUNKUL,1096200,457800,3292640.00,1379602.00,14.20
HANA,515500,402300,18826400.00,14699975.00,22.50
HFT,50900,190500,164544.00,607684.00,6.06
HMPRO,6791500,6692200,99334800.00,97782810.00,18.34
HPT,0,1400,0,1464.00,0.13
HTC,600,23400,12060.00,468250.00,4.13
HTECH,43600,4900,325955.00,36810.00,7.44
HUMAN,503800,13200,5234660.00,135590.00,26.19
HYDRO,22500,0,31547.00,0,0.65
ICHI,155300,39700,776898.00,199756.00,2.51
ICN,44900,150100,109296.00,363524.00,8.20
IFS,2000,0,6000.00,0,0.29
IHL,17300,12400,143590.00,102905.00,18.11
III,4800,31700,23244.00,154540.00,0.68
ILINK,3000,2700,15300.00,13770.00,2.14
INGRS,5000,0,3650.00,0,0.20
INOX,1000,0,1060.00,0,0.19
INTUCH,1081902,685900,60246311.50,38148150.00,29.15
IRPC,24711400,13982300,158646340.00,89680240.00,14.44
IT,2800,10000,13720.00,50000.00,0.44
ITD,1818600,557500,5206482.00,1597566.00,14.73
ITEL,500,4300,1470.00,12638.00,0.69
IVL,2943600,6161052,175856850.00,368048907.00,27.72
IVL-W2,560000,52608,8186340.00,762722.40,5.94
JAS,8962700,4247900,47680275.00,22522965.00,9.42
JAS-W3,307100,364300,597321.00,709850.00,0.90
JCK,20000,0,29200.00,0,1.59
JCKH,0,7800,0,8686.00,1.42
JKN,31100,183300,346310.00,2027180.00,1.79
JKN-W1,7800,6800,21934.00,19616.00,0.39
JMART,35200,72600,324465.00,668890.00,7.46
JMT,1900,500,53200.00,13875.00,0.56
JSP,700000,0,490000.00,0,4.14
JTS,0,600,0,940.00,0.08
JWD,72600,30900,509760.00,218380.00,4.05
KAMART,187100,5100,889154.00,24072.00,10.22
KBANK,1965600,658066,413032600.00,138335028.00,32.92
KBS,0,2000,0,8640.00,0.84
KCE,1995900,341800,81612450.00,14051575.00,26.83
KCM,45300,0,53907.00,0,5.11
KGI,312300,333100,1330418.00,1407172.00,5.23
KIAT,100,0,46.00,0,0.00
KKP,1057014,765400,76037486.50,55140625.00,22.37
KOOL,1900,12800,3192.00,21741.00,0.15
KSL,49800,3100,161362.00,10052.00,2.55
KTB,13266001,6752900,249994858.80,127112510.00,24.99
KTC,4795610,6400000,135931780.00,182132225.00,5.73
KTIS,0,9400,0,54165.00,3.33
KYE,0,500,0,210000.00,10.79
LALIN,600,0,3840.00,0,0.22
LANNA,4800,47300,75850.00,745600.00,13.87
LEE,14900,0,41918.00,0,0.77
LH,27738105,46287300,337942449.50,564003810.00,19.64
LHFG,1916403,51200,2999752.68,80046.00,27.57
LHK,11500,0,54970.00,0,0.60
LIT,12800,700,104320.00,5705.00,2.35
LOXLEY,128300,43800,289834.00,98988.00,2.79
LPH,33700,3100,205455.00,18910.00,1.28
LPN,1851200,3267200,19050030.00,33435670.00,20.81
LST,4000,14500,20600.00,76025.00,0.43
M,44400,5900,3343825.00,441025.00,5.14
MACO,228400,1304400,396191.00,2265982.00,17.30
MAJOR,208300,536544,5392775.00,13832222.00,19.01
MAKRO,74600,19100,2829425.00,715875.00,3.99
MALEE,157700,190000,2307940.00,2825950.00,2.42
MAX,0,766300,0,22989.00,3.28
MBAX,12000,0,46320.00,0,11.83
MBK,478460,900,11654679.20,21720.00,20.32
MBKET,40582,7100,542908.80,94520.00,4.61
MC,74700,81600,915480.00,989680.00,7.66
MCS,310200,14500,2506320.00,116560.00,6.89
MEGA,74700,42810,3065450.00,1753687.50,15.27
META,511900,1126400,1166474.00,2589898.00,4.76
METCO,0,100,0,19100.00,4.99
MFEC,100,0,398.00,0,0.03
MIDA,500,0,305.00,0,0.14
MINT,5020312,4228300,181366285.00,152284275.00,14.24
MK,202700,132900,918816.00,609434.00,0.68
ML,100000,0,100000.00,0,3.44
MODERN,0,500,0,2264.00,0.11
MONO,1957300,1595300,4842024.00,3935710.00,6.43
MONO-W1,31200,0,20804.00,0,0.24
MOONG,1900,3000,11385.00,18000.00,1.28
MORE,29300,0,11720.00,0,1.60
MTC,3745979,1079811,142376676.75,40959518.00,24.34
NCH,30000,0,27000.00,0,3.97
NETBAY,7900,7600,287950.00,270900.00,2.39
NEX,800,0,3504.00,0,0.04
NFC,0,400,0,4600.00,0.23
NNCL,2700,5500,4496.00,9144.00,0.85
NOBLE,0,6500,0,78650.00,1.40
NPPG,8000,448200,9840.00,551917.00,5.43
NPPG-W3,0,300000,0,65002.00,14.28
NVD,0,4300,0,16966.00,2.73
NWR,960200,399500,872850.00,362016.00,9.13
NYT,12300,900,64430.00,4725.00,1.15
