Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S-W1,3000,600,2230.00,450.00,0.14
7UP,607800,790600,405388.00,520546.00,1.11
7UP-W1,0,171000,0,10260.00,0.76
7UP-W3,1615600,103300,359276.00,23792.00,1.54
AAV,13326001,16108000,89741421.75,108579640.00,8.50
ABICO,17000,4900,168100.00,48635.00,1.85
ACAP,103200,93500,1884720.00,1732670.00,0.78
ACAP-W2,0,800,0,9500.00,0.06
ACC,139000,0,73670.00,0,11.78
ADVANC,259700,204800,49643400.00,39166650.00,7.44
AEONTS,3300,100,344850.00,10450.00,5.46
AF,100,0,76.00,0,0.01
AH,12600,4240,343350.00,115370.00,1.74
AHC,200,0,5050.00,0,0.08
AIT,1900,100,53200.00,2800.00,1.21
AJ,1100,5000,15390.00,69200.00,2.23
AJA,1849500,115500,1151023.00,72574.00,1.45
AJA-W1,166000,4200,37630.00,936.00,0.58
AKP,12400,3400,31910.00,8636.00,1.05
AKR,0,70000,0,68600.00,8.50
ALLA,3000,120000,7400.00,297600.00,2.92
ALT,3000,0,19500.00,0,0.10
AMA,9100,83200,161200.00,1502420.00,0.70
AMANAH,89400,9800,121611.00,13230.00,2.00
AMARIN,6600,0,33330.00,0,0.84
AMATA,1289510,828100,26971648.00,17226200.00,9.12
AMATAV,0,9800,0,78665.00,0.38
AMC,8000,1300,27438.00,4472.00,1.39
ANAN,1332000,2169000,7944795.00,12935350.00,5.47
AOT,5203991,4273200,308488249.00,253243175.00,9.23
AP,347800,448664,2843530.00,3663715.00,5.06
APCS,0,10000,0,65000.00,6.43
APEX,93600,808700,53016.00,458689.00,2.51
APURE,417300,288500,1119014.00,782474.00,6.37
AQ,58570316,26293916,9145541.71,4483579.50,0.34
AQUA,382300,880600,280696.00,650585.00,2.21
ARROW,5000,400,75000.00,6000.00,1.81
AS,800,800,1536.00,1544.00,0.28
ASAP,36900,57600,278715.00,436655.00,2.05
ASEFA,30100,4200,208845.00,29190.00,3.83
ASIA,200,0,14000.00,0,1.41
ASIAN,3556200,3286200,52496660.00,48849750.00,20.95
ASIMAR,84700,15600,291206.00,52784.00,0.73
ASK,15000,0,345240.00,0,3.46
ASP,95900,28500,374010.00,111150.00,1.77
AS-W1,0,6900,0,6057.00,1.02
ATP30,157700,250100,278056.00,440481.00,3.22
ATP30-W1,0,12400,0,11656.00,0.40
AU,1600,0,15120.00,0,0.02
AUCT,27700,29900,171740.00,185380.00,1.72
AYUD,0,300,0,9000.00,0.13
B,11647400,12189100,15855314.00,16381845.00,6.26
B52,73200,120500,72763.00,119295.00,0.92
BA,3711200,466500,70869400.00,8834050.00,17.62
BAFS,100,2300,4775.00,110400.00,0.44
BANPU,921700,438500,16055360.00,7653530.00,5.27
BAT-3K,200,0,46600.00,0,33.33
BAY,62,38000,2371.50,1452150.00,8.66
BBL,144000,95600,27074250.00,17971400.00,16.30
BCH,174500,1409000,2798960.00,22545560.00,23.10
BCP,764900,843600,32348900.00,35711025.00,12.41
BCPG,865300,795500,18543470.00,17056740.00,2.86
BCT,2000,0,93500.00,0,1.93
BDMS,3461900,6066400,72170270.00,126585440.00,18.25
BEAUTY,2595100,2618600,41231180.00,41543120.00,31.93
BEC,1687300,342000,28032560.00,5671630.00,18.14
BEM,4974530,5523265,38990120.50,43376751.00,12.04
BFIT,211600,350100,7119625.00,11765225.00,8.79
BGRIM,1130801,635510,27976214.50,15699907.00,2.39
BGT,500,0,725.00,0,0.02
BH,295000,64700,62179000.00,13622700.00,25.15
BIG,1609500,3006600,5485446.00,10572346.00,2.13
