Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,1700,600,5276.00,1858.00,1.30
2S-W1,600,0,90.00,0,0.09
7UP,17400,15500,8703.00,7750.00,0.62
AAV,3370500,1161800,15538688.00,5353866.00,10.63
ABICO,375100,498800,2919465.00,3833235.00,2.84
ABM,0,1500,0,1770.00,0.13
ACAP,4000,264400,35410.00,2362795.00,5.05
ACAP-W2,0,4200,0,13608.00,0.29
ADB,332000,0,398315.00,0,18.22
ADVANC,1868400,1050146,372554750.00,209170191.00,28.71
AEONTS,113500,16900,18865800.00,2809650.00,13.67
AGE,7000,0,10220.00,0,0.70
AH,196000,4600,6283575.00,148250.00,12.94
AIRA,0,10900,0,21800.00,0.08
AIT,7000,69600,166170.00,1644810.00,12.35
AJ,22700,11800,240620.00,124850.00,6.91
AKR,0,846500,0,935036.00,3.46
ALUCON,1000,0,192000.00,0,19.99
AMA,8700,2100,55365.00,13335.00,0.33
AMANAH,178200,415500,359286.00,836888.00,4.06
AMATA,7689090,5771010,155727128.90,117374378.00,15.01
AMATAV,3200,0,21440.00,0,0.81
ANAN,617300,1632000,3070916.00,8117948.00,28.90
AOT,5370510,3314176,355429310.00,219082713.00,19.31
AP,1057900,505000,9562050.00,4577095.00,9.95
APCS,0,600,0,3120.00,0.10
APURE,20000,0,26600.00,0,1.59
APURE-W2,0,100000,0,16000.00,2.69
AQ,5690600,0,170718.00,0,8.66
AQUA,76200,44600,38102.00,22300.00,0.93
ASAP,118810,189900,774946.00,1235285.00,1.94
ASEFA,6100,1000,30985.00,5100.00,3.50
ASIAN,132700,640500,1089685.00,5287330.00,2.24
ASIMAR,100,500,292.00,1460.00,0.08
ASK,1800,8100,40410.00,183060.00,5.43
ASP,1310300,727101,5059882.00,2810041.82,16.58
ATP30-W1,43900,0,35909.00,0,5.13
AU,35700,71300,332180.00,661450.00,7.77
AUCT,2400,35400,13920.00,205780.00,2.77
AYUD,0,2800,0,109200.00,14.29
AYUD-W1,24400,0,66504.00,0,0.49
B,0,30000,0,22500.00,0.97
B52-W1,20000,0,1000.00,0,0.44
BA,193100,148287,2460240.00,1887837.20,4.96
BAFS,13000,41100,449200.00,1414225.00,9.48
BANPU,5891000,4826415,123969830.00,101571697.80,18.05
BAY,6400,3500,251675.00,137450.00,3.92
BBL,890603,493300,181331495.00,100488600.00,24.52
BCH,628300,1325600,10433510.00,22083540.00,13.28
BCP,1393100,766100,49001050.00,26930675.00,31.90
BCPG,378600,501100,6758980.00,8933160.00,13.09
BCT,0,1000,0,53500.00,1.44
BDMS,9428900,2668405,255451200.00,72153814.00,18.53
BEAUTY,11301700,9336900,90793275.00,75009595.00,9.40
BEC,775200,850600,7339525.00,7928675.00,3.64
BEM,13401000,13278526,111411680.00,110404310.05,16.36
BFIT,2600,0,73825.00,0,0.76
BGRIM,1384800,409700,34337350.00,10137460.00,11.38
BH,1056500,877987,192694750.00,159228395.50,35.26
BIG,461000,216800,1001366.00,466516.00,4.47
BJC,1916500,1124301,107656700.00,63138180.75,23.95
BJCHI,8300,5898,18638.00,13129.64,5.81
BKI,500,0,175000.00,0,2.14
BLA,94800,34400,3083875.00,1117675.00,14.28
BLAND,3914700,11527700,7588670.00,22345098.00,49.93
BM,2800,22900,9972.00,81162.00,1.30
BPP,352500,94219,8507210.00,2270142.20,22.92
BR,14600,149973,83110.00,850095.15,7.03
BROOK,755300,1300000,415415.00,715000.00,55.88
BTS,3439200,4269357,32475490.00,40264756.20,15.53
BTS-W3,0,1122900,0,44916.00,1.67
B-W4,8300,0,1826.00,0,0.36
BWG,1723600,163000,1790021.00,170355.00,2.72
BWG-W4,1100,101400,88.00,8112.00,1.82
CBG,61400,188600,2998250.00,9231725.00,10.25
CCET,10382,1000,21861.12,2100.00,2.77
CEN,12200,0,16154.00,0,5.34
CENTEL,287800,157300,12449300.00,6799850.00,14.16
CFRESH,10000,0,45400.00,0,2.12
CGD,382100,78900,548698.00,113393.00,4.76
CGD-W4,0,5000,0,1100.00,0.02
CGH,4900,0,5341.00,0,0.22
CHAYO,57700,60000,214644.00,225400.00,0.97
CHEWA,53500,4900,56401.00,5194.00,3.15
CHG,2559300,3250000,5792510.00,7373674.00,15.70
CIG-W7,200,0,4.00,0,33.33
CITY,800,0,2080.00,0,1.72
CK,991000,756200,26112375.00,19998100.00,16.19
CKP,1088500,1482800,4356678.00,5936010.00,19.73
CM,70100,30010,332466.00,141207.60,1.07
CMAN,639800,54601,2155476.00,185892.18,2.43
CMO,10100,0,15656.00,0,4.54
COL,6700,16900,187525.00,471450.00,6.77
COM7,208800,268119,3743700.00,4816196.30,7.89
CPALL,4576600,2948253,349732550.00,224393192.00,14.69
CPF,10889000,2614444,292906275.00,70297166.00,33.16
CPI,0,900,0,1476.00,0.15
CPN,1957500,2251752,148077700.00,170193426.00,32.57
CPR,4800,18600,26640.00,106020.00,0.42
CPT,80000,740500,225200.00,2135868.00,4.20
CRANE,5000,0,13900.00,0,0.80
CSS,20,0,43.20,0,0.00
CWT,69400,83600,226854.00,274242.00,9.28
CWT-W4,0,35444,0,20692.12,1.76
D,0,21900,0,230080.00,5.12
DCC,351100,338600,767278.00,735174.00,6.03
DCC-W1,0,348900,0,235672.00,2.76
DCON,25000,0,13750.00,0,0.27
DDD,14400,5100,698400.00,247200.00,5.11
DELTA,1807216,501444,123343515.00,34179551.25,33.49
DEMCO,0,17000,0,69260.00,9.60
DIMET,275200,871903,315426.00,998096.25,1.95
DIMET-W2,60000,7061300,12600.00,1693833.00,2.21
DOD,30400,25800,422560.00,359620.00,0.30
DTAC,2118500,2203200,88784625.00,92295725.00,36.63
DTC,10600,353610,131380.00,4379944.80,9.73
EA,3110200,2119625,109785600.00,74846855.50,15.03
EASTW,71300,22200,791430.00,246420.00,14.20
ECF,3373400,802900,24877760.00,5892825.00,34.47
ECF-W2,200,0,788.00,0,0.03
ECF-W3,10000,10000,28000.00,28600.00,6.93
ECL,140100,549000,268251.00,1054838.00,5.93
EE,52600,65600,40484.00,50425.00,1.46
EGCO,187771,230612,43343943.00,53212984.00,39.74
EIC,132200,132200,6610.00,7815.00,24.84
EKH,5800,2500,30450.00,13000.00,0.90
EPCO,2400,417600,11760.00,2032872.00,5.13
EPG,419700,396900,3618995.00,3425720.00,13.12
ERW,175300,782900,1272750.00,5675750.00,3.92
ESSO,9063953,3957813,133094746.30,58399703.70,25.83
ESTAR,0,413900,0,280493.00,11.00
ETE,49300,48500,102164.00,101086.00,11.04
FC,0,484100,0,174276.00,3.11
FLOYD,4500,20000,10640.00,46800.00,1.70
FORTH,0,400,0,2720.00,0.31
FPI,10000,49300,27400.00,133994.00,13.75
FPT,24200,11252,392040.00,182964.00,13.15
FSMART,22300,49100,195360.00,431940.00,5.82
FSS,20000,0,51780.00,0,6.37
FTE,28200,36400,61476.00,80248.00,5.85
GBX,0,5400,0,3618.00,0.38
GCAP,3000,400,13860.00,1848.00,0.43
GEL,266000,266000,89480.00,90440.00,19.16
GFPT,83600,275100,1137090.00,3734170.00,10.24
GGC,81800,639800,895470.00,7098200.00,6.70
GJS,147000,90300,47288.00,29146.00,6.24
GL,143400,609440,756405.00,3186536.00,35.31
GLAND,695000,489860,1838864.00,1296028.00,5.56
GLOBAL,502600,298000,8749780.00,5182430.00,35.80
GLOW,582900,1088606,54561825.00,101789784.50,25.56
GOLD,254700,382100,2713750.00,4085210.00,6.35
GPSC,223500,310600,15630600.00,21731375.00,16.34
GTB,7400,10000,5426.00,7460.00,2.76
GULF,317600,241200,20086675.00,15271175.00,12.00
GUNKUL,675200,157800,2033686.00,473400.00,16.08
HANA,328500,862500,11976900.00,31403850.00,45.89
HFT,500,0,1600.00,0,0.08
HMPRO,8769800,4792717,127042420.00,69574784.80,34.28
HTC,0,12200,0,242490.00,10.52
HTECH,200,35500,1500.00,265960.00,7.27
HUMAN,3800,5000,39150.00,51500.00,0.78
HYDRO,14600,3800,20803.00,5396.00,0.71
ICHI,260600,56300,1295682.00,279506.00,5.70
ICN,144400,29800,348244.00,71140.00,1.89
IFS,1000,0,3080.00,0,4.03
IHL,40100,15300,330825.00,126475.00,30.31
III,17200,2000,83296.00,9640.00,1.26
ILINK,6200,2700,31910.00,13770.00,2.30
INOX,100000,0,107000.00,0,29.78
INTUCH,927200,821800,51665500.00,45785400.00,18.40
IRPC,34071841,24117451,218239755.60,154434703.85,18.64
IT,15100,2800,73286.00,13720.00,1.18
ITD,9431600,959600,26976040.00,2746018.00,31.55
ITD-W1,30000,0,3600.00,0,0.16
ITEL,6100,1300,18056.00,3822.00,0.65
ITEL-W1,0,10100,0,3535.00,0.16
IVL,5349105,5805422,320343400.00,347454888.75,39.00
IVL-W2,3707600,45538,55841500.00,686907.10,32.31
JAS,5140200,3461792,27751730.00,18681167.20,11.41
JAS-W3,32600,105909,65852.00,212522.00,0.38
JCK,0,35900,0,53132.00,5.10
