Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,80800,0,432210.00,0,2.26
7UP,79900,79000,35468.00,35192.00,1.39
AAV,3956600,57800,23800705.00,347685.00,16.98
ABICO,500,100,5200.00,1040.00,0.14
ACAP,4800,10600,96480.00,214300.00,0.55
ACC,503700,0,273858.00,0,40.82
ADVANC,701800,1256895,126466800.00,226194702.50,18.06
AEC,0,196600,0,119376.00,13.47
AF,150000,0,97500.00,0,0.91
AGE,3000,10000,4260.00,14000.00,0.45
AH,984400,24600,18818670.00,474230.00,16.22
AIT,100,1200,2725.00,32700.00,0.59
AJ,11600,49700,164160.00,705520.00,2.58
AKR,68500,0,68165.00,0,1.09
ALT,118400,99600,797925.00,678905.00,3.17
AMA,0,5400,0,113290.00,0.61
AMANAH,296100,715400,571810.00,1349414.00,0.97
AMATA,107400,305100,1653580.00,4712480.00,10.36
AMATAV,13000,11400,91400.00,79700.00,1.28
AMC,32100,2600,122422.00,9912.00,0.50
ANAN,476400,98200,2233614.00,457232.00,2.41
AOT,7741773,5479870,324021626.25,228979411.50,7.30
AP,139900,444600,1059360.00,3370510.00,5.57
APCO,132400,3200,178904.00,4352.00,5.94
APCS,90300,31200,679495.00,234595.00,1.22
APEX,130700,25800,66046.00,13158.00,0.36
APURE,7306100,319700,18651386.00,809794.00,21.53
AQUA,201000,0,146730.00,0,0.89
ARROW,100,0,1570.00,0,0.02
AS,99700,86700,270642.00,236144.00,0.36
ASAP,1426000,2096500,7087410.00,10330510.00,2.40
ASEFA,10200,51600,74005.00,374250.00,5.21
ASIAN,774100,215600,6010990.00,1784360.00,0.99
ASIMAR,100,15000,252.00,37800.00,0.41
ASK,11400,5000,234820.00,103250.00,2.84
ASP,324144,6800,1141394.88,23952.00,19.68
ATP30,212900,39800,362229.00,67766.00,2.90
AU,225000,4700,1960750.00,40820.00,5.10
AUCT,262200,25300,1951310.00,188485.00,1.50
AYUD,1000,0,31250.00,0,0.28
B,32000,33000,1920.00,2300.00,0.34
B52,100000,100100,20000.00,20020.00,1.49
B52-W2,1011000,11000,50550.00,440.00,10.04
BA,105698,352200,2071610.40,6886840.00,5.18
BAFS,31680,3800,1219490.00,146550.00,1.79
BANPU,3066755,8621549,54809136.50,153849687.10,12.22
BAY,0,25900,0,964650.00,12.92
BBL,1063800,915043,190833050.00,164063075.50,33.31
BCH,1074600,676313,13182300.00,8209931.20,4.16
BCP,876400,844600,28601675.00,27623450.00,13.34
BCPG,670718,947400,9317825.60,13125370.00,5.53
BCT,0,700,0,22575.00,1.85
BDMS,15426080,84600840,291394469.60,1596569350.36,33.85
BEAUTY,11489323,8221210,123340597.80,88150076.10,12.14
BEC,4125900,2349200,81677580.00,47277600.00,15.04
BEM,6056435,10062725,43582142.25,72450350.00,37.26
BFIT,20400,87400,327440.00,1396920.00,2.59
BGT,285800,301800,540240.00,575557.00,2.16
BH,184900,449998,33335300.00,80777330.50,30.70
BIG,982153,635100,4716773.58,3052242.00,11.05
BIGC,1800,800,401400.00,177600.00,0.55
BIZ,30000,10000,131600.00,43600.00,0.54
BJC,358288,1080639,15366608.50,46271277.00,25.27
BJCHI,49600,153300,204020.00,627634.00,9.60
BLA,360111,419500,16088675.50,18749675.00,11.90
BLAND,7613000,2351732,14072952.00,4345849.64,16.58
BPP,26800,48700,635420.00,1154060.00,2.16
BR,77000,11500,491245.00,73600.00,5.29
BROOK,22700,1544400,17706.00,1208052.00,22.61
BRR,152300,64000,1951520.00,820010.00,2.73
BTS,3202650,3257853,26683525.00,27103334.65,23.70
BTS-W3,492400,30116,214736.00,12954.36,1.20
BWG,1242200,851300,2268993.00,1556079.00,3.82
BWG-W4,1000,0,370.00,0,0.04
CBG,87156,2279502,5467575.00,143523876.00,12.82
CCET,82300,146818,253546.00,450187.28,1.27
CCP,100000,0,57000.00,0,4.64
CEN,1300,36000,2288.00,63000.00,8.12
CENTEL,31200,433400,1076400.00,14978775.00,10.66
CFRESH,100,0,655.00,0,0.01
CGD,0,5300,0,5300.00,0.36
CGH-W1,300000,0,17000.00,0,4.51
CGH-W2,2000,0,260.00,0,0.26
CHEWA,300,0,402.00,0,0.01
CHG,1186300,559900,2759828.00,1298186.00,3.94
CHO,33000,0,55804.00,0,0.67
CI,82000,0,131266.00,0,2.31
CIG-W6,20200,0,1212.00,0,0.29
CIMBT,2600,20000,3094.00,23800.00,1.19
CITY,8000,0,24656.00,0,1.75
CK,439111,547000,11763977.50,14667325.00,15.54
CKP,57800,105500,174556.00,320040.00,2.72
CM,3443400,106700,21080595.00,670350.00,5.07
CMO,20000,0,36200.00,0,1.24
CMR,0,2000,0,8240.00,0.17
CNS,10000,0,24400.00,0,11.55
CNT,13800,0,53268.00,0,2.51
COL,38600,351900,1751550.00,15751100.00,5.67
COM7,197400,3139900,2115840.00,33934170.00,5.44
CPALL,2372168,5486178,153837741.75,355282672.75,12.53
CPF,12635124,15515236,311304187.60,382035096.60,15.49
CPI,0,10000,0,22200.00,2.47
CPN,5004107,2368791,321233108.50,151219944.25,21.24
CPR,0,600,0,3840.00,0.04
CRANE,7600,5100,15504.00,10506.00,3.78
CSC,0,100,0,6125.00,10.00
CSL,0,45100,0,266090.00,23.01
CSP,7600,0,16872.00,0,0.09
CSS,8000,22000,23860.00,65880.00,0.27
CTW,2000,2400,21200.00,25200.00,0.20
CWT,17900,0,47700.00,0,1.77
DCC,193100,41800,782542.00,169470.00,5.26
DCON,486900,581800,295975.00,357221.00,9.49
DCORP,400,0,2260.00,0,0.01
DELTA,245055,377400,24249728.00,37326800.00,17.21
DEMCO,13700,0,91005.00,0,0.38
DIMET,72300,0,209352.00,0,3.22
DSGT,0,201000,0,996960.00,12.62
DTAC,2347634,1866911,97080908.75,77247773.25,21.85
EA,207900,482353,5979175.00,13826585.50,14.51
EARTH,209925872,229863000,506763092.24,557163876.00,18.08
EARTH-W4,300800,1189900,54144.00,245495.00,0.49
EASON,4400,0,15488.00,0,0.19
EASTW,9000,4400,106020.00,51800.00,0.38
ECL,445400,54500,1250802.00,152430.00,0.54
ECL-W2,410200,346800,503598.00,426272.00,0.96
EE,26700,22300,33249.00,27875.00,1.00
EFORL,50900,80100,6322.00,10413.00,0.32
EGCO,16293,83748,3436507.00,17710397.00,9.65
EIC,33000,5800,10560.00,1856.00,0.44
EKH,59000,0,315200.00,0,1.73
EPCO,0,600,0,3840.00,0.06
EPG,187468,94000,2470294.80,1229730.00,3.03
ERW,72300,12400,336454.00,57280.00,0.47
ESSO,1409900,756100,14014720.00,7526095.00,11.66
ETE,177900,20000,650424.00,73200.00,4.01
EVER,13600,118500,7889.00,68730.00,0.75
F&D,4000,0,84000.00,0,13.16
FANCY,612200,211800,1354656.00,467080.00,3.92
FN,32900,594700,182395.00,3288670.00,4.11
FORTH,0,11500,0,82440.00,0.99
FPT,33100,15600,437530.00,205420.00,7.39
