Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,12600,12900,100950.00,103055.00,1.05
7UP,45700,24200,29705.00,15699.00,0.65
7UP-W1,5000,0,850.00,0,0.29
AAV,120500,322800,735050.00,1964415.00,4.01
ABICO,13200,55100,134950.00,560300.00,5.75
ACAP,149900,621500,3555360.00,15005580.00,2.51
ADVANC,1174717,1224100,200376957.00,208438250.00,20.38
AEONTS,4000,0,400000.00,0,33.90
AF,140100,0,81207.00,0,32.34
AGE,0,1000,0,1606.00,0.02
AH,130800,13400,2290940.00,240200.00,1.84
AIRA,300,0,734.00,0,0.36
AIRA-W1,210500,0,117480.00,0,49.93
AIRA-W2,200000,0,34000.00,0,27.33
AIT,700,0,19950.00,0,0.10
AJ,186800,59100,2980440.00,938690.00,1.58
AJA,2736200,784500,4577705.00,1316935.00,5.19
AJA-W1,10000,522400,10300.00,535676.00,18.06
AKP,100,100,232.00,232.00,0.02
ALLA,0,20800,0,49720.00,0.90
ALT,4400,31600,37520.00,268975.00,0.46
AMA,2400,16300,50250.00,344480.00,1.36
AMANAH,27500,300000,48360.00,540681.00,1.57
AMARIN,1000,0,6800.00,0,0.25
AMATA,424800,852000,6749890.00,13592470.00,8.95
AMATAV,0,7500,0,55225.00,0.74
AMC,10100,600,39790.00,2340.00,0.07
ANAN,201300,376300,986624.00,1843872.00,9.20
AOT,2876680,3381879,110342285.00,129802241.50,20.51
AP,735400,6923017,5264990.00,49514041.10,21.22
APCO,147100,500,219185.00,760.00,1.61
APCS,0,134200,0,944365.00,5.35
APURE,63400,148800,144388.00,336688.00,2.90
AQUA,722200,673900,541652.00,512163.00,7.52
ARIP,10000,0,7400.00,0,2.26
ARROW,99100,44200,1690550.00,755460.00,19.35
AS,20000,43500,43200.00,90560.00,0.30
ASEFA,0,500,0,4000.00,0.02
ASIAN,900,600,4500.00,2988.00,0.06
ASK,45410,21532,929904.00,439830.60,4.10
ASP,349500,79200,1216878.00,275458.00,10.80
ATP30,126500,355000,239433.00,675712.00,1.98
AU,66300,164400,610365.00,1512285.00,2.79
AUCT,0,24800,0,219235.00,1.61
B,20000,9000,1600.00,630.00,0.57
B52,1460500,37900,292100.00,7580.00,2.64
B52-W2,10000,0,500.00,0,0.05
BA,859600,797990,16916810.00,15688646.00,14.20
BAFS,300,0,11175.00,0,0.58
BANPU,2301947,4324100,44031057.70,82616580.00,18.20
BAT-3K,0,1100,0,175800.00,4.51
BAY,0,4900,0,190750.00,1.81
BBL,0,44503,0,8100496.00,1.35
BCH,1242600,2793900,16152150.00,36198540.00,17.41
BCP,638802,315600,20770440.00,10275625.00,16.81
BCPG,11615,39500,144034.50,488230.00,1.37
BCT,0,100,0,3200.00,0.42
BDMS,6332397,8536000,125898180.30,169433190.00,23.34
BEAUTY,13052700,6258686,139727930.00,66152085.80,23.54
BEC,159200,1047500,2408890.00,15854580.00,16.06
BEM,5378800,7326727,37785725.00,51463359.00,19.35
BFIT,6500,0,83850.00,0,2.33
BGT,6700,1000,12153.00,1790.00,0.12
BH,228671,195200,41153230.00,35154750.00,20.35
BIG,2352900,2084200,11705418.00,10348615.00,6.97
BIGC,0,1200,0,241200.00,7.45
BIZ,400000,31700,1875170.00,147790.00,20.34
BJC,284900,201150,13079100.00,9216382.50,7.41
BJCHI,4500,138800,21212.00,653202.00,15.74
BKD,2200,0,7012.00,0,0.57
BLA,24100,317822,1252975.00,16481027.50,20.94
BLAND,2044300,2862700,3642361.00,5116698.00,10.37
BLAND-W4,310000,0,71400.00,0,1.15
BM,67000,70000,262680.00,272400.00,1.57
BPP,1360103,268700,33627873.80,6643120.00,20.64
BR,1600,66300,10605.00,437550.00,2.25
BROOK,2415900,0,2052670.00,0,11.98
BRR,28600,67418,402620.00,944983.80,7.01
BSBM,24200,0,34527.00,0,0.25
BSM,0,20000,0,8000.00,0.23
BTS,4066252,4338100,33444301.50,35730890.00,21.87
BTS-W3,66900,0,36795.00,0,1.06
BTW,200,0,636.00,0,0.03
BWG,1057500,577000,2205036.00,1203700.00,6.55
BWG-W4,50000,0,22000.00,0,0.52
CBG,166300,500200,9562550.00,28512025.00,5.58
CCET,22500,86000,65694.00,252846.00,3.29
CEN,15000,20000,27500.00,36800.00,4.03
CENTEL,93200,93100,3198675.00,3201525.00,10.41
CFRESH,500,0,3650.00,0,0.05
CGD,0,7500,0,7460.00,0.47
CHEWA,400,0,548.00,0,0.01
CHG,60700,1116600,151568.00,2779142.00,2.84
CHO,32000,0,53360.00,0,1.15
CHOW,100,100,555.00,550.00,0.05
CI,640600,41000,1148793.00,75030.00,4.85
CIMBT,24300,500,31324.00,640.00,0.77
CITY,500,0,1550.00,0,0.17
CK,2730900,2018305,73786625.00,54524135.00,17.86
CKP,2143400,618000,6856868.00,1975114.00,20.48
CM,63800,7000,318302.00,34920.00,1.95
CNS,2000,0,4720.00,0,0.45
CNT,0,300,0,1276.00,0.05
COL,0,1100,0,32275.00,0.46
COM7,68100,275900,736100.00,3002540.00,1.47
COMAN,80000,0,748000.00,0,6.45
CPALL,2999389,1055100,177117151.00,62273175.00,24.38
CPF,4904303,8842310,133441857.25,240279720.00,23.41
CPI,0,1400,0,3164.00,0.37
CPN,1191838,4332500,67627947.00,246758586.50,35.63
CPR,5200,0,33455.00,0,0.05
CSC,7000,0,408425.00,0,44.87
CSL,5000,0,30750.00,0,3.01
CSP,0,10400,0,21842.00,0.96
CSS,0,200,0,600.00,0.00
CTW,600,0,6540.00,0,0.60
CWT,21300,20000,67784.00,64600.00,0.74
DCC,95000,4800,405382.00,20596.00,0.69
DCON,595600,679600,334572.00,384822.00,19.84
DCORP,700,10500,5005.00,77150.00,0.53
DELTA,540500,189400,46074200.00,16118675.00,18.72
DEMCO,104200,2900,654575.00,18150.00,8.39
DIMET,1900,0,5396.00,0,0.12
DIMET-W1,8300,0,16434.00,0,15.26
DRT,5800,16400,34800.00,98870.00,1.01
DTAC,155000,618300,6262350.00,25014200.00,18.03
DTC,10200,0,91550.00,0,2.12
DTCI,0,600,0,16800.00,18.75
EA,546655,494900,13513033.50,12320365.00,26.39
EARTH,11300,236000,50850.00,1062660.00,6.91
EASON,1000,0,4026.00,0,0.13
ECF,0,400,0,1184.00,0.05
ECL,54500,81800,103614.00,157183.00,0.85
EE,7117300,7099400,7712593.00,7662144.00,8.31
EFORL,11854000,15387200,1719447.00,2245441.00,8.11
EGCO,40900,170812,8292900.00,34599305.00,40.64
EIC,232800,308800,147884.00,188280.00,0.22
EKH,94500,568100,587550.00,3526040.00,6.76
EMC,500000,0,55000.00,0,2.28
EPCO,200,200,1380.00,1400.00,0.09
EPG,275900,367600,3559090.00,4720700.00,8.27
ERW,11300,44000,50394.00,195594.00,0.71
ESSO,1867400,2703072,19908280.00,28955995.20,31.77
ETE,2000,1000,8040.00,4000.00,0.15
EVER,148600,10800,97430.00,7056.00,0.87
F&D,0,1100,0,22020.00,26.19
FANCY,0,100,0,218.00,0.01
FC,10000,8000,5400.00,4400.00,0.33
FC-W2,0,100000,0,7000.00,1.02
FMT,0,1700,0,64600.00,50.00
FN,21600,403900,164050.00,3084805.00,3.02
FNS,26000,0,119360.00,0,3.05
FORTH,10000,217700,70000.00,1530275.00,26.56
