Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,11700,200,41534.00,708.00,15.72
2S-W1,6600,8000,1301.00,1680.00,0.09
7UP,3285200,120100,1869830.00,68359.00,24.17
AAV,3964900,1963545,22624405.00,11187918.75,44.94
ABM,400,0,447.00,0,0.03
ACAP,37100,19700,295710.00,161120.00,2.23
ACAP-W2,6000,9200,20412.00,30068.00,0.46
ACC,68900,0,35139.00,0,37.57
ADB,1000,0,1300.00,0,0.03
ADVANC,594912,634722,115931596.00,123890351.00,10.54
AEONTS,10400,35000,1642100.00,5521750.00,13.07
AF,0,1100,0,1015.00,4.17
AGE,0,15600,0,23868.00,0.46
AH,69400,39500,2677800.00,1514700.00,10.43
AIT,0,8400,0,210000.00,7.42
AJ,2200,100,23980.00,1090.00,0.82
AKP,0,6300,0,11340.00,21.94
AKR,799600,1074100,1097254.00,1473191.00,12.91
ALLA,100,0,160.00,0,0.02
ALT,0,41500,0,154406.00,12.48
ALT-W1,0,5100,0,5661.00,0.24
AMA,436600,423000,2925710.00,2883795.00,7.51
AMANAH,92300,1031300,180213.00,1994848.00,5.40
AMATA,1563300,2116200,35652420.00,48412510.00,9.62
AMATAV,14300,6700,100740.00,47190.00,3.40
ANAN,4718300,5301000,21534254.00,24116932.00,15.97
AOT,2034504,2106100,141825430.00,146802925.00,22.43
AP,1442500,671710,13428810.00,6239033.00,17.60
APEX,200,0,36.00,0,0.00
AQ,1156100,0,34688.00,0,1.12
AQUA,300,272500,168.00,149875.00,3.25
ASAP,36202,125800,248378.40,850295.00,4.82
ASEFA,2000,500,10300.00,2600.00,0.27
ASIAN,39200,14800,218260.00,83930.00,1.24
ASK,3300,1200,74260.00,27080.00,1.49
ASP,142400,360506,544368.00,1378404.68,10.43
AU,66500,61500,732890.00,675500.00,3.77
AUCT,22700,300,134130.00,1800.00,2.28
AYUD,0,1700,0,72250.00,11.64
AYUD-W1,153800,9000,735104.00,44100.00,1.16
B52,396900,61700,214330.00,32913.00,14.52
