Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,300,800,654.00,1748.00,1.20
7UP,15500,0,5115.00,0,2.03
AAV,617500,7771600,2544912.00,32165030.00,36.61
ACAP,6000,30400,23280.00,117826.00,10.12
ACAP-W2,0,56900,0,19915.00,2.16
ACC,37000,261800,26000.00,212030.00,0.34
ADVANC,1400496,1408348,256080224.00,257538877.00,25.24
AEONTS,61000,69000,10879950.00,12252950.00,15.13
AGE,0,10000,0,9100.00,0.72
AH,96600,332100,1845060.00,6307400.00,18.39
AJA,510800,68500,132488.00,17809.00,0.50
AJA-W1,0,1653500,0,231490.00,2.99
AKP,0,11000,0,21009.00,2.79
AKR,0,825300,0,660240.00,40.68
ALT-W1,0,1000,0,540.00,0.27
AMA,500,500,2220.00,2220.00,1.63
AMANAH,312200,85100,552993.63,148482.00,2.96
AMATA,661645,251300,13908239.50,5283240.00,7.75
AMATAV,750000,33900,3786558.00,171195.00,39.04
ANAN,93700,581100,333572.00,2069516.00,13.06
AOT,2577466,3528837,174543295.50,239189713.25,21.90
AP,522700,2490100,3544200.00,16936905.00,21.27
AQ,145200,246700,2904.00,7401.00,15.10
AQUA,500000,0,220000.00,0,4.72
ASAP,935200,173500,3104754.00,573054.00,34.52
ASEFA,0,66100,0,356005.00,13.46
ASIAN,46100,333400,355220.00,2571945.00,2.64
ASIMAR,15000,0,30300.00,0,7.67
ASK,0,300,0,6870.00,0.11
ASN,500,0,1800.00,0,25.00
ASP,40400,32900,125240.00,101990.00,3.22
AU,600,58100,5020.00,483925.00,2.54
AUCT,6100,10400,36435.00,61880.00,3.29
AYUD-W1,52000,800,308675.00,4800.00,3.51
B52,220000,0,81400.00,0,31.53
BA,0,14200,0,169050.00,9.34
BAFS,1400,5510,48300.00,190012.50,5.04
BANPU,2290400,1540574,36636500.00,24620519.20,27.68
BAY,6100,1200,227475.00,44700.00,1.58
BBL,728140,1149721,151688250.00,239464647.00,36.58
BCH,1705602,4211900,28282153.20,69695800.00,24.34
BCP,468200,1072387,15283250.00,34996890.50,18.86
BCPG,125900,253651,2047240.00,4117106.00,5.20
BCT,0,19100,0,822150.00,37.01
BDMS,13268200,6861704,314789840.00,162388283.20,27.97
BEAUTY,2826800,1890100,18822340.00,12630925.00,5.70
BEC,1663750,854100,11161837.50,5759720.00,19.50
BEM,20348715,19399757,205419271.50,195784008.85,35.80
BGC,0,43200,0,517210.00,4.40
BGRIM,409400,242800,12078325.00,7162650.00,13.31
BH,219276,129007,38898316.00,22860282.00,25.78
BIG,111400,724700,141202.00,920185.00,18.79
