Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,100,200,444.00,900.00,0.11
2S-W1,600,0,229.00,0,0.04
7UP,51300,50000,26675.00,26000.00,0.69
AAV,4088558,1500950,23748068.35,8669380.00,4.50
ABM,12000,12000,16080.00,15840.00,0.15
ACAP,1500,2500,15630.00,26260.00,0.10
ADB,5566900,55000,7793485.00,75100.00,9.99
ADVANC,1231595,671853,253542955.00,138859965.00,9.21
AEONTS,49900,30700,8302450.00,5151600.00,4.25
AGE,0,81600,0,116576.00,2.73
AH,3100,65200,103850.00,2207500.00,5.80
AIRA,0,12000,0,25200.00,0.31
AIT,7500,12400,217500.00,359600.00,2.25
AJ,463300,67200,6348170.00,929030.00,26.12
AJA,151100,414400,81602.00,221164.00,1.80
AKP,10100,200,19068.00,386.00,0.18
AKR,35000,0,34400.00,0,1.56
ALT,112100,41400,444010.00,164288.00,7.17
ALUCON,1000,0,247000.00,0,15.62
AMA,77200,18400,781780.00,186230.00,3.11
AMANAH,139900,419400,222561.00,675941.00,1.38
AMATA,3288300,3456000,63251290.00,66766070.00,12.76
AMATAV,254700,15300,1998815.00,120200.00,23.57
ANAN,5663300,6555300,21542294.00,24905634.00,29.01
AOT,13648170,6161759,949076370.00,427993379.50,17.48
AP,387200,1569100,3121650.00,12619740.00,5.26
APCS,600,8800,3570.00,52405.00,1.00
APEX,103000,0,35020.00,0,2.44
APURE,5000,375500,7700.00,565837.00,11.79
AQ,1300,24693900,39.00,741921.00,7.67
AQUA,45900,482700,21533.00,226872.00,5.81
ASAP,289100,256400,2828985.00,2514565.00,10.65
ASEFA,2000,10000,11400.00,57000.00,1.06
ASIA,4300,0,302075.00,0,22.63
ASIAN,144200,53700,972965.00,375515.00,2.91
ASK,800,12200,17200.00,263590.00,2.08
ASP,858200,1870300,3221814.00,6994960.00,25.38
ATP30,0,900,0,1584.00,0.04
ATP30-W1,13000,0,10530.00,0,1.35
AU,229600,502600,2707410.00,5820970.00,6.26
AUCT,5000,0,25010.00,0,0.34
AYUD,6600,5700,307450.00,265975.00,4.55
B52,5000,1400,1950.00,616.00,0.13
BA,55700,37900,852940.00,576180.00,1.31
BAFS,0,35400,0,1306425.00,7.89
BANPU,14850600,17202200,293201100.00,339630490.00,29.11
BAT-3K,600,0,127200.00,0,42.86
BAY,27500,14500,1082000.00,571400.00,2.28
BBL,2973334,2920700,575532979.00,566251100.00,18.58
BCH,1055900,793500,17915190.00,13517750.00,7.71
BCP,2868225,3357665,100879345.00,118277243.00,40.30
BCPG,1922100,1110100,35986670.00,21110750.00,4.11
BCT,68100,38600,3706700.00,2122100.00,61.91
BDMS,8737750,6782013,204047225.00,158674132.90,23.04
BEAUTY,3508800,3655300,76542380.00,79458510.00,12.58
BEC,752000,1513400,9481110.00,19207270.00,8.30
BEM,7967455,6387068,57538383.75,46098597.75,27.30
BFIT,153200,49200,4748075.00,1510900.00,7.20
BGRIM,795815,386900,18385588.00,8833780.00,2.04
BGT,500,0,650.00,0,0.04
BH,370001,116100,78690213.00,24701500.00,16.29
BIG,238400,1160100,711668.00,3455274.00,4.95
BJC,2987000,3583800,166851450.00,200301325.00,29.82
BJCHI,7000,44815,15720.00,100729.30,2.92
BKD,3000,13800,9120.00,42152.00,0.85
BKI,0,700,0,252000.00,3.80
BLA,170300,160100,5343075.00,4994900.00,11.09
BLAND,13608700,9015600,25345974.00,16833438.00,8.08
BM,153000,0,557500.00,0,1.70
BOL,1000,800,1950.00,1568.00,3.02
BPP,940000,715084,22693040.00,17235389.20,29.01
BR,563400,392800,4003070.00,2772605.00,29.57
BROOK,23100,26900,14784.00,17216.00,1.43
BRR,1000,12200,8210.00,101585.00,1.39
BSM,0,66000,0,44750.00,1.73
BTS,4490610,5428726,37144918.50,44972203.20,20.04
BWG,3650900,1466550,5335993.00,2138580.02,8.75
BWG-W4,71400,1650,9995.00,222.00,0.67
CBG,445300,454800,27864275.00,28522850.00,19.98
CCET,278700,303700,561206.00,611036.00,9.31
CCP,35000,0,14750.00,0,0.52
CEN,0,40000,0,55700.00,1.81
CENTEL,4734406,746500,240713025.00,37391475.00,35.00
CEN-W4,310000,543000,49400.00,80880.00,4.07
CGD,453900,640200,735649.00,1055905.00,2.88
CGH-W2,80200,0,2406.00,0,1.08
CHAYO,299900,275000,922234.00,851660.00,1.46
CHEWA,74400,90000,90363.00,109800.00,2.87
CHG,1637600,3416900,3140117.00,6557504.00,11.35
CHO,0,143600,0,235335.00,1.99
CI,0,30000,0,48900.00,1.71
CIG-W7,5000,0,150.00,0,0.11
CIMBT,172700,0,176062.00,0,0.96
CITY,0,100,0,280.00,0.12
CK,575825,1357610,13739222.50,32443951.00,19.82
CKP,925300,1828300,3602114.00,7035508.00,8.94
CKP-W1,10000,0,4400.00,0,0.90
CMAN,71700,58100,329120.00,271642.00,0.13
CNS,5000,100,13300.00,268.00,0.92
CNT,10900,0,26754.00,0,2.05
COL,2800,700,147500.00,37200.00,0.69
COM7,1968950,763400,37546660.00,14528150.00,9.12
CPALL,5097541,4310556,444958957.75,376034461.00,18.43
CPF,14137365,10506100,349546600.00,259259260.00,16.79
CPI,50290,8000,119674.20,18560.00,3.36
CPL,0,200,0,716.00,0.54
CPN,1691135,1469716,127630742.50,110935496.00,19.55
CPR,11500,8700,64180.00,48190.00,1.42
CPT,320000,250000,648000.00,512000.00,4.20
CRANE,0,3200,0,10004.00,1.23
CSC,5200,0,239175.00,0,19.70
CSL,0,650000,0,5005000.00,40.59
CSS,201500,1716300,470476.00,3967410.00,18.80
CTW,0,19900,0,170145.00,6.96
CWT,25700,310900,104338.00,1241908.00,3.47
D,800,17000,7320.00,154740.00,1.14
DCC,67400,1055400,200116.00,3120564.00,24.77
DCON,428300,490200,250213.00,284316.00,5.10
DDD,3100,37400,293125.00,3497550.00,2.63
DELTA,33600,291022,2287500.00,19770521.00,15.92
DEMCO,64200,0,329460.00,0,7.70
DIMET,400,0,644.00,0,0.01
DRT,180000,6600,1008000.00,37195.00,12.35
DTAC,1915400,1023600,86494400.00,46258450.00,13.25
DTC,10000,0,96000.00,0,16.67
EA,15600500,11137100,522481425.00,373753950.00,10.22
EASTW,5000,176100,59000.00,2073980.00,3.78
ECF,4025405,6331900,27578795.00,43915860.00,17.28
ECF-W2,100000,50000,353880.00,169000.00,4.08
ECF-W3,143000,59200,420200.00,172180.00,3.70
ECL,1104900,1341800,2499224.00,3096940.00,3.75
EE,0,22600,0,15821.00,0.63
EGCO,287395,133381,65128865.00,30214587.00,14.21
EIC,404000,404000,24240.00,24240.00,10.67
EMC,661000,753000,132200.00,157650.00,1.04
EPCO,5000,37000,19900.00,145964.00,2.08
EPG,1147000,1101200,7500485.00,7167355.00,20.01
ERW,910301,903600,7211268.05,7133315.00,11.14
ESSO,577927,1808000,10171555.10,31713120.00,11.62
ESTAR,16700,1196900,13196.00,945551.00,7.94
ETE,13200,45300,29040.00,100088.00,2.65
EVER,0,1500000,0,574600.00,11.57
FANCY,41700,0,43872.00,0,0.22
FLOYD,150000,0,326000.00,0,6.46
FORTH,15000,0,99000.00,0,7.89
FPI,0,10000,0,36000.00,0.98
FPT,24900,49000,442540.00,867420.00,8.29
FSMART,208200,110700,2081580.00,1096630.00,5.17
FSS,0,15000,0,40500.00,8.43
FTE,0,3000,0,9260.00,0.11
FVC,0,3600,0,6678.00,0.33
GBX,300,0,213.00,0,0.03
GCAP,2000,10300,9320.00,47280.00,0.54
GEL,308000,309000,101640.00,101972.00,6.48
GFPT,515400,558400,6346490.00,6981090.00,5.59
GGC,349900,263800,4838940.00,3638450.00,13.45
GIFT,5000,0,25250.00,0,0.41
GJS,656000,1058200,224780.00,365550.00,12.40
GL,414300,298600,3103255.00,2265460.00,20.92
GLAND,436600,167000,1187174.00,468280.00,1.79
GLAND-W4,111000,0,196290.00,0,11.17
GLOBAL,680110,575900,10607995.00,8976070.00,24.79
GLOW,483450,299416,41971750.00,25987997.00,20.40
GOLD,751200,303000,6733795.00,2721235.00,9.55
GPI,9500,3000,28324.00,9180.00,0.23
GPSC,1286000,1499800,91043150.00,105404075.00,12.83
GRAND,14000,23000,13904.00,22990.00,0.52
GREEN-W4,0,204300,0,50791.00,0.86
GSTEL,8000,0,1200.00,0,0.08
GULF,726935,486600,47095743.75,31245250.00,4.90
GUNKUL,2076815,2655600,6529835.60,8250178.00,6.84
HANA,306500,491000,9755350.00,15547350.00,11.24
HFT,65400,150600,235428.00,539736.00,9.83
