Date,Open,High,Low,Close,Adj Close,Volume
2017-01-04,3.640000,3.660000,3.620000,3.660000,3.017735,2206000
2017-01-05,3.660000,3.680000,3.620000,3.660000,3.017735,4323400
2017-01-06,3.660000,3.660000,3.620000,3.640000,3.001245,1706800
2017-01-09,3.620000,3.640000,3.600000,3.640000,3.001245,4287100
2017-01-10,3.620000,3.660000,3.580000,3.620000,2.984754,10699900
2017-01-11,3.620000,3.660000,3.620000,3.660000,3.017735,5332300
2017-01-12,3.660000,3.700000,3.640000,3.660000,3.017735,4338000
2017-01-16,3.680000,3.700000,3.640000,3.680000,3.034225,1998000
2017-01-17,3.660000,4.780000,3.660000,3.760000,3.100187,43308500
2017-01-18,3.780000,3.780000,3.700000,3.720000,3.067206,12510300
2017-01-19,3.700000,3.700000,3.640000,3.680000,3.034225,5992900
2017-01-20,3.680000,3.720000,3.680000,3.720000,3.067206,2130400
2017-01-23,3.740000,3.760000,3.700000,3.720000,3.067206,4164800
2017-01-24,3.720000,3.740000,3.680000,3.680000,3.034225,5287800
2017-01-25,3.700000,3.720000,3.680000,3.700000,3.050716,6285300
2017-01-26,3.700000,3.800000,3.700000,3.720000,3.067206,27873600
2017-01-27,3.720000,3.740000,3.700000,3.740000,3.083697,3510200
2017-01-30,3.740000,3.760000,3.720000,3.740000,3.083697,3009500
2017-01-31,3.740000,3.740000,3.700000,3.740000,3.083697,3159900
2017-02-01,3.780000,3.780000,3.740000,3.760000,3.100187,7720000
2017-02-02,3.780000,3.800000,3.740000,3.760000,3.100187,6219300
2017-02-03,3.760000,3.820000,3.760000,3.800000,3.133168,12249000
2017-02-06,3.840000,3.860000,3.800000,3.820000,3.149658,11939600
2017-02-07,3.840000,3.860000,3.820000,3.820000,3.149658,6253100
2017-02-08,3.840000,3.840000,3.780000,3.820000,3.149658,7167100
2017-02-09,3.820000,3.820000,3.780000,3.800000,3.133168,4770600
2017-02-10,3.800000,3.840000,3.800000,3.800000,3.133168,3515600
2017-02-14,3.800000,3.820000,3.760000,3.780000,3.116677,8294500
2017-02-15,3.780000,3.800000,3.740000,3.760000,3.100187,6937300
2017-02-16,3.780000,3.780000,3.720000,3.740000,3.083697,5319200
2017-02-17,3.720000,3.760000,3.720000,3.740000,3.083697,7195400
2017-02-20,3.760000,3.780000,3.720000,3.740000,3.083697,4640100
2017-02-21,3.740000,3.780000,3.680000,3.700000,3.050716,9161600
2017-02-22,3.700000,3.720000,3.660000,3.700000,3.050716,9660100
2017-02-23,3.740000,3.760000,3.700000,3.720000,3.067206,15281600
2017-02-24,3.760000,3.760000,3.720000,3.760000,3.100187,9337200
2017-02-27,3.760000,3.760000,3.720000,3.740000,3.083697,8476500
2017-02-28,3.740000,3.780000,3.720000,3.760000,3.100187,9222300
2017-03-01,3.740000,3.780000,3.740000,3.760000,3.100187,7290000
2017-03-02,3.780000,3.800000,3.760000,3.780000,3.116677,16196100
2017-03-03,3.780000,3.780000,3.740000,3.780000,3.116677,21169100
2017-03-06,3.540000,3.540000,3.500000,3.500000,3.054948,16629700
2017-03-07,3.500000,3.520000,3.480000,3.500000,3.054948,8266900
2017-03-08,3.500000,3.500000,3.440000,3.480000,3.037491,8290200
2017-03-09,3.480000,3.500000,3.460000,3.480000,3.037491,2741100
2017-03-10,3.500000,3.500000,3.460000,3.480000,3.037491,4280300
2017-03-13,3.480000,3.500000,3.460000,3.460000,3.020035,5542300
2017-03-14,3.480000,3.500000,3.460000,3.480000,3.037491,4007500
2017-03-15,3.480000,3.500000,3.460000,3.500000,3.054948,1985000
2017-03-16,3.500000,3.520000,3.480000,3.500000,3.054948,3938700
2017-03-17,3.500000,3.520000,3.500000,3.500000,3.054948,2738600
2017-03-20,3.500000,3.520000,3.480000,3.500000,3.054948,3638500
2017-03-21,3.500000,3.540000,3.500000,3.520000,3.072405,4270100
2017-03-22,3.500000,3.560000,3.500000,3.540000,3.089862,4478300
2017-03-23,3.540000,3.560000,3.520000,3.540000,3.089862,2338700
2017-03-24,3.540000,3.560000,3.520000,3.560000,3.107318,1434500
2017-03-27,3.560000,3.560000,3.540000,3.540000,3.089862,513900
2017-03-28,3.540000,3.560000,3.540000,3.560000,3.107318,1074400
2017-03-29,3.560000,3.580000,3.540000,3.560000,3.107318,1287800
2017-03-30,3.560000,3.580000,3.540000,3.540000,3.089862,1845600
2017-03-31,3.540000,3.560000,3.520000,3.520000,3.072405,1720900
2017-04-03,3.520000,3.540000,3.500000,3.520000,3.072405,5533300
2017-04-04,3.540000,3.540000,3.500000,3.500000,3.054948,4080500
2017-04-05,3.520000,3.540000,3.480000,3.480000,3.037491,4428700
2017-04-07,3.480000,3.500000,3.460000,3.480000,3.037491,5769000
2017-04-10,3.480000,3.500000,3.480000,3.480000,3.037491,399200
2017-04-11,3.480000,3.500000,3.460000,3.500000,3.054948,3032800
2017-04-12,3.480000,3.500000,3.460000,3.500000,3.054948,3125900
2017-04-17,3.480000,3.500000,3.460000,3.500000,3.054948,1481200
2017-04-18,3.500000,3.520000,3.480000,3.500000,3.054948,2178600
2017-04-19,3.500000,3.500000,3.480000,3.480000,3.037491,1549900
2017-04-20,3.500000,3.500000,3.480000,3.480000,3.037491,524000
2017-04-21,3.500000,3.500000,3.480000,3.500000,3.054948,705100
2017-04-24,3.500000,3.520000,3.480000,3.480000,3.037491,1239200
2017-04-25,3.480000,3.500000,3.460000,3.480000,3.037491,1661200
2017-04-26,3.480000,3.500000,3.460000,3.480000,3.037491,1727700
2017-04-27,3.500000,3.500000,3.480000,3.500000,3.054948,731000
2017-04-28,3.520000,3.520000,3.480000,3.500000,3.054948,1827100
2017-05-02,3.520000,3.520000,3.500000,3.500000,3.054948,1398200
2017-05-03,3.520000,3.520000,3.500000,3.500000,3.054948,1203600
2017-05-04,3.500000,3.520000,3.500000,3.520000,3.072405,792700
2017-05-08,3.540000,3.560000,3.540000,3.560000,3.107318,2523700
2017-05-09,3.560000,3.580000,3.540000,3.540000,3.089862,1386300
