Date,Open,High,Low,Close,Adj Close,Volume
2017-01-04,50.000000,50.250000,49.750000,50.250000,46.667969,23700
2017-01-05,49.500000,50.250000,49.500000,50.000000,46.435791,9000
2017-01-06,50.250000,50.250000,49.750000,50.000000,46.435791,35300
2017-01-09,49.750000,50.250000,49.750000,50.000000,46.435791,14500
2017-01-10,50.250000,50.250000,50.000000,50.250000,46.667969,13100
2017-01-11,50.000000,50.250000,50.000000,50.250000,46.667969,25700
2017-01-12,50.000000,50.250000,50.000000,50.000000,46.435791,5000
2017-01-16,50.250000,50.750000,50.250000,50.750000,47.132332,23200
2017-01-17,50.500000,50.500000,49.750000,50.250000,46.667969,43000
2017-01-18,50.000000,50.250000,50.000000,50.250000,46.667969,16300
2017-01-19,50.000000,50.250000,50.000000,50.250000,46.667969,17400
2017-01-20,50.250000,50.750000,50.250000,50.750000,47.132332,49100
2017-01-23,51.000000,51.000000,50.250000,50.500000,46.900150,50000
2017-01-24,50.500000,50.500000,50.250000,50.500000,46.900150,48900
2017-01-25,50.250000,51.000000,50.250000,50.750000,47.132332,25900
2017-01-26,50.750000,50.750000,50.500000,50.500000,46.900150,6000
2017-01-27,51.500000,51.500000,50.750000,50.750000,47.132332,21800
2017-01-30,51.500000,51.500000,51.000000,51.000000,47.364506,19400
2017-01-31,51.500000,51.500000,50.750000,51.000000,47.364506,8300
2017-02-01,50.750000,51.000000,50.500000,50.750000,47.132332,17800
2017-02-02,51.500000,51.500000,50.500000,50.500000,46.900150,14800
2017-02-03,50.500000,51.000000,50.500000,51.000000,47.364506,13100
2017-02-06,51.000000,51.000000,50.500000,51.000000,47.364506,16300
2017-02-07,51.000000,51.000000,50.500000,51.000000,47.364506,3400
2017-02-08,50.750000,51.000000,50.500000,51.000000,47.364506,20200
2017-02-09,51.000000,51.000000,50.500000,50.750000,47.132332,28100
2017-02-10,51.250000,51.500000,50.500000,51.250000,47.596687,23000
2017-02-14,51.000000,51.000000,50.500000,50.500000,46.900150,11200
2017-02-15,51.000000,51.000000,50.500000,50.500000,46.900150,5700
2017-02-16,50.500000,51.000000,50.500000,50.750000,47.132332,10900
2017-02-17,50.500000,51.000000,50.500000,51.000000,47.364506,10600
2017-02-20,50.500000,51.500000,50.500000,51.000000,47.364506,59100
2017-02-21,51.000000,51.000000,50.500000,51.000000,47.364506,32100
2017-02-22,50.500000,50.750000,50.500000,50.750000,47.132332,700
2017-02-23,50.500000,51.000000,50.500000,51.000000,47.364506,4500
2017-02-24,51.000000,51.500000,51.000000,51.500000,47.828861,10600
2017-02-27,51.250000,51.250000,51.250000,51.250000,47.596687,3900
2017-02-28,51.000000,51.000000,50.750000,50.750000,47.132332,10500
2017-03-01,51.000000,51.250000,51.000000,51.000000,47.364506,66100
2017-03-02,51.250000,51.500000,51.250000,51.500000,47.828861,11400
2017-03-03,51.500000,51.500000,51.250000,51.500000,47.828861,14300
2017-03-06,51.250000,51.500000,51.000000,51.500000,47.828861,65100
2017-03-07,51.000000,51.750000,51.000000,51.500000,47.828861,18000
2017-03-08,51.250000,51.500000,51.000000,51.250000,47.596687,30100
2017-03-09,51.500000,51.500000,51.500000,51.500000,47.828861,7400
2017-03-10,51.750000,52.750000,51.750000,52.500000,48.757584,45800
2017-03-13,52.750000,52.750000,52.500000,52.750000,48.989758,52600
2017-03-14,52.750000,53.250000,52.750000,53.000000,49.221943,26100
2017-03-15,53.250000,53.250000,52.000000,52.000000,48.293224,21100
2017-03-16,52.750000,52.750000,52.500000,52.500000,48.757584,5900
2017-03-17,52.500000,52.750000,52.500000,52.750000,48.989758,13200
2017-03-20,52.750000,53.000000,52.500000,52.500000,48.757584,16200
2017-03-21,52.750000,53.000000,52.750000,53.000000,49.221943,18200
2017-03-22,52.250000,52.250000,51.750000,52.000000,49.402447,11100
2017-03-23,51.750000,52.000000,51.750000,51.750000,49.164936,9300
2017-03-24,51.750000,51.750000,51.500000,51.500000,48.927425,9700
2017-03-27,51.500000,52.000000,51.500000,51.500000,48.927425,9000
2017-03-28,51.500000,52.000000,51.500000,51.750000,49.164936,6700
2017-03-29,51.750000,51.750000,51.000000,51.750000,49.164936,33700
2017-03-30,51.750000,52.000000,51.750000,52.000000,49.402447,3200
2017-03-31,51.750000,52.000000,51.250000,51.500000,48.927425,2500
2017-04-03,51.500000,51.750000,51.500000,51.750000,49.164936,4600
2017-04-04,51.500000,51.750000,51.250000,51.750000,49.164936,7700
2017-04-05,51.500000,51.500000,51.250000,51.250000,48.689911,5000
2017-04-07,51.750000,51.750000,51.250000,51.250000,48.689911,2600
2017-04-10,51.000000,51.250000,51.000000,51.000000,48.452404,9000
