Date,Open,High,Low,Close,Adj Close,Volume
2017-01-04,9.350000,9.350000,9.350000,9.350000,8.254855,5400
2017-01-05,9.350000,9.350000,9.250000,9.250000,8.166568,2500
2017-01-06,9.250000,9.300000,9.250000,9.300000,8.210711,31800
2017-01-09,9.500000,9.500000,9.400000,9.400000,8.298999,1100
2017-01-10,9.450000,9.450000,9.400000,9.400000,8.298999,1800
2017-01-11,9.350000,9.350000,9.250000,9.250000,8.166568,14600
2017-01-12,9.250000,9.350000,9.200000,9.350000,8.254855,29000
2017-01-16,10.500000,11.300000,10.100000,10.300000,9.093584,968800
2017-01-17,10.400000,10.400000,10.100000,10.100000,8.917009,78800
2017-01-18,10.100000,10.200000,9.650000,9.800000,8.652147,134400
2017-01-19,9.850000,9.950000,9.750000,9.800000,8.652147,76400
2017-01-20,9.900000,10.100000,9.500000,10.000000,8.828722,142700
2017-01-23,10.000000,10.300000,10.000000,10.000000,8.828722,469900
2017-01-24,10.000000,10.400000,10.000000,10.300000,9.093584,224200
2017-01-25,10.400000,10.500000,10.300000,10.400000,9.181870,144600
2017-01-26,10.300000,12.500000,10.300000,11.300000,9.976456,1710000
2017-01-27,11.600000,11.700000,11.300000,11.700000,10.329605,361600
2017-01-30,11.700000,11.900000,11.500000,11.800000,10.417892,330800
2017-01-31,12.000000,12.500000,11.600000,12.000000,10.594466,703100
2017-02-01,11.800000,12.200000,11.800000,12.100000,10.682754,45100
2017-02-02,12.100000,12.100000,11.900000,12.100000,10.682754,66500
2017-02-03,11.800000,12.300000,11.800000,12.200000,10.771042,90900
2017-02-06,12.200000,12.600000,12.200000,12.400000,10.947616,431000
2017-02-07,12.600000,12.900000,12.300000,12.600000,11.124189,364600
2017-02-08,12.600000,12.700000,12.500000,12.700000,11.212477,125900
2017-02-09,12.600000,12.600000,12.300000,12.400000,10.947616,31300
2017-02-10,12.400000,12.700000,12.400000,12.700000,11.212477,179600
2017-02-14,12.000000,12.500000,12.000000,12.000000,10.594466,136800
2017-02-15,11.900000,12.400000,11.900000,12.200000,10.771042,112900
2017-02-16,11.800000,12.000000,11.700000,11.700000,10.329605,120500
2017-02-17,11.400000,11.700000,11.400000,11.500000,10.153031,68100
2017-02-20,11.500000,11.600000,11.400000,11.500000,10.153031,13500
2017-02-21,11.300000,11.400000,11.100000,11.200000,9.888168,44600
2017-02-22,11.200000,11.400000,11.200000,11.300000,9.976456,6600
2017-02-23,11.300000,11.400000,11.300000,11.300000,9.976456,13800
2017-02-24,11.400000,11.500000,11.400000,11.500000,10.153031,2100
2017-02-27,11.400000,11.500000,11.300000,11.400000,10.064743,35800
2017-02-28,10.900000,11.100000,9.900000,11.100000,9.799882,1916900
2017-03-01,11.000000,11.200000,11.000000,11.100000,9.799882,32600
2017-03-02,11.100000,11.100000,11.000000,11.100000,9.799882,12500
2017-03-03,11.100000,11.100000,11.000000,11.100000,9.799882,49100
2017-03-06,11.000000,11.100000,10.900000,11.100000,9.799882,206900
2017-03-07,10.900000,10.900000,10.900000,10.900000,9.623307,9000
